Time,SP,PV,OP,ts
183,4.87,4.85,45.58,1
184,4.87,4.85,45.52,1
185,4.87,4.86,45.58,1
186,4.87,4.86,45.59,1
187,4.87,4.86,45.46,1
188,4.87,4.86,45.42,1
189,4.87,4.87,45.59,1
190,4.87,4.87,45.67,1
191,4.87,4.87,45.75,1
192,4.87,4.89,46.11,1
193,4.87,4.88,46.1,1
194,4.87,4.88,46.03,1
195,4.87,4.88,46.28,1
196,4.87,4.89,46.58,1
197,4.87,4.89,46.73,1
198,4.87,4.9,47.02,1
199,4.87,4.9,47.19,1
200,4.87,4.9,47.34,1
201,4.87,4.89,47.38,1
202,4.87,4.89,47.3,1
203,4.87,4.88,47.19,1
204,4.87,4.88,47.33,1
205,4.87,4.88,47.45,1
206,4.87,4.89,47.64,1
207,4.87,4.89,47.78,1
208,4.87,4.89,47.77,1
209,4.87,4.89,48.02,1
210,4.87,4.89,48.04,1
211,4.87,4.89,48.1,1
212,4.87,4.89,48.18,1
213,4.87,4.88,48.2,1
214,4.87,4.88,48.04,1
215,4.87,4.87,48.05,1
216,4.87,4.87,47.91,1
217,4.87,4.88,48.15,1
218,4.87,4.88,48.33,1
219,4.87,4.88,48.3,1
220,4.87,4.88,48.24,1
221,4.87,4.88,48.29,1
222,4.87,4.88,48.33,1
223,4.87,4.86,48.04,1
224,4.87,4.86,47.92,1
225,4.87,4.86,47.9,1
226,4.87,4.85,47.58,1
227,4.87,4.85,47.48,1
228,4.87,4.85,47.39,1
229,4.87,4.85,47.24,1
230,4.87,4.86,47.27,1
231,4.87,4.86,47.32,1
232,4.87,4.86,47.25,1
233,4.87,4.86,47.33,1
234,4.87,4.86,47.26,1
235,4.87,4.86,47.25,1
236,4.87,4.86,47.15,1
237,4.87,4.86,47.04,1
238,4.87,4.86,47.1,1
239,4.87,4.86,47.05,1
240,4.87,4.88,47.35,1
241,4.87,4.88,47.43,1
242,4.87,4.88,47.64,1
243,4.87,4.89,47.9,1
244,4.87,4.88,47.61,1
245,4.87,4.87,47.5,1
246,4.87,4.87,47.6,1
247,4.87,4.88,47.89,1
248,4.87,4.89,48.22,1
249,4.87,4.89,48.35,1
250,4.87,4.89,48.44,1
251,4.87,4.9,48.8,1
252,4.87,4.9,48.94,1
253,4.87,4.89,48.79,1
254,4.87,4.88,48.73,1
255,4.87,4.88,48.8,1
256,4.87,4.88,48.9,1
257,4.87,4.89,49.13,1
258,4.87,4.89,49.14,1
259,4.87,4.89,49.24,1
260,4.87,4.89,49.4,1
261,4.87,4.89,49.46,1
262,4.87,4.88,49.43,1
263,4.87,4.88,49.45,1
264,4.87,4.88,49.53,1
265,4.87,4.88,49.53,1
266,4.87,4.88,49.52,1
267,4.87,4.87,49.32,1
268,4.87,4.86,48.97,1
269,4.87,4.86,48.93,1
270,4.87,4.86,48.84,1
271,4.87,4.86,48.73,1
272,4.87,4.85,48.59,1
273,4.87,4.85,48.49,1
274,4.87,4.85,48.41,1
275,4.87,4.86,48.53,1
276,4.87,4.85,48.31,1
277,4.87,4.85,48.2,1
278,4.87,4.86,48.19,1
279,4.87,4.86,48.19,1
280,4.87,4.85,47.92,1
281,4.87,4.85,47.77,1
282,4.87,4.86,47.89,1
283,4.87,4.87,48.02,1
284,4.87,4.87,48.05,1
285,4.87,4.87,48.14,1
286,4.87,4.87,48.2,1
287,4.87,4.88,48.46,1
288,4.87,4.88,48.44,1
289,4.87,4.88,48.4,1
290,4.87,4.87,48.28,1
291,4.87,4.87,48.33,1
292,4.87,4.88,48.43,1
293,4.87,4.87,48.37,1
294,4.87,4.88,48.49,1
295,4.87,4.88,48.58,1
296,4.87,4.88,48.65,1
297,4.87,4.88,48.71,1
298,4.87,4.87,48.6,1
299,4.87,4.87,48.57,1
300,4.87,4.86,48.32,1
301,4.87,4.86,48.19,1
302,4.87,4.86,48.12,1
303,4.87,4.86,48.15,1
304,4.87,4.86,48.17,1
305,4.87,4.86,48.09,1
306,4.87,4.86,48.04,1
307,4.87,4.87,48.08,1
308,4.87,4.86,48.03,1
309,4.87,4.87,48.07,1
310,4.87,4.86,47.83,1
311,4.87,4.86,47.84,1
312,4.87,4.86,47.84,1
313,4.87,4.86,47.76,1
314,4.87,4.86,47.73,1
315,4.87,4.87,47.99,1
316,4.87,4.88,48.11,1
317,4.87,4.88,48.28,1
318,4.87,4.88,48.27,1
319,4.87,4.87,48.02,1
320,4.87,4.86,47.77,1
321,4.87,4.85,47.49,1
322,4.87,4.85,47.33,1
323,4.87,4.85,47.34,1
324,4.87,4.85,47.25,1
325,4.87,4.85,47.02,1
326,4.87,4.85,46.95,1
327,4.87,4.86,47.07,1
328,4.87,4.85,46.87,1
329,4.87,4.86,46.84,1
330,4.87,4.86,46.81,1
331,4.87,4.87,47.01,1
332,4.87,4.87,47.06,1
333,4.87,4.88,47.29,1
334,4.87,4.88,47.35,1
335,4.87,4.88,47.33,1
336,4.87,4.88,47.53,1
337,4.87,4.89,47.72,1
338,4.87,4.89,47.94,1
339,4.87,4.89,48.07,1
340,4.87,4.88,47.99,1
341,4.87,4.9,48.48,1
342,4.87,4.9,48.59,1
343,4.87,4.89,48.64,1
344,4.87,4.9,48.91,1
345,4.87,4.91,49.25,1
346,4.87,4.91,49.45,1
347,4.87,4.9,49.61,1
348,4.87,4.91,49.87,1
349,4.87,4.9,49.97,1
350,4.87,4.9,49.94,1
351,4.87,4.89,49.9,1
352,4.87,4.89,49.97,1
353,4.87,4.89,50.17,1
354,4.87,4.89,50.28,1
355,4.87,4.88,50.23,1
356,4.87,4.89,50.38,1
357,4.87,4.89,50.49,1
358,4.87,4.89,50.53,1
359,4.87,4.89,50.59,1
360,4.87,4.88,50.48,1
361,4.87,4.87,50.29,1
362,4.87,4.86,50.04,1
363,4.87,4.85,49.78,1
364,4.87,4.86,49.86,1
365,4.87,4.85,49.59,1
366,4.87,4.85,49.42,1
367,4.87,4.85,49.33,1
368,4.87,4.84,49.06,1
369,4.87,4.85,49.18,1
370,4.87,4.85,49.04,1
371,4.87,4.85,48.88,1
372,4.87,4.85,48.67,1
373,4.87,4.86,48.79,1
374,4.87,4.86,48.84,1
375,4.87,4.87,48.94,1
376,4.87,4.86,48.8,1
377,4.87,4.85,48.46,1
378,4.87,4.85,48.35,1
379,4.87,4.85,48.15,1
380,4.87,4.85,48.01,1
381,4.87,4.86,48.21,1
382,4.87,4.86,48.31,1
383,4.87,4.86,48.28,1
384,4.87,4.86,48.11,1
385,4.87,4.86,47.94,1
386,4.87,4.86,48.07,1
387,4.87,4.86,48.06,1
388,4.87,4.87,48.16,1
389,4.87,4.87,48.26,1
390,4.87,4.87,48.16,1
391,4.87,4.86,48.02,1
392,4.87,4.86,47.98,1
393,4.87,4.86,47.78,1
394,4.87,4.87,48.02,1
395,4.87,4.87,48.13,1
396,4.87,4.87,48.06,1
397,4.87,4.87,48.02,1
398,4.87,4.87,48.11,1
399,4.87,4.87,48.19,1
400,4.87,4.87,48.13,1
401,4.87,4.87,48.06,1
402,4.87,4.87,48.02,1
403,4.87,4.86,47.89,1
404,4.87,4.86,47.74,1
405,4.87,4.85,47.51,1
406,4.87,4.86,47.55,1
407,4.87,4.86,47.54,1
408,4.87,4.87,47.63,1
409,4.87,4.87,47.8,1
410,4.87,4.87,47.84,1
411,4.87,4.88,48,1
412,4.87,4.88,48.16,1
413,4.87,4.88,48.23,1
414,4.87,4.88,48.2,1
415,4.87,4.89,48.51,1
416,4.87,4.88,48.47,1
417,4.87,4.88,48.5,1
418,4.87,4.88,48.55,1
419,4.87,4.88,48.62,1
420,4.87,4.88,48.77,1
421,4.87,4.88,48.74,1
422,4.87,4.88,48.76,1
423,4.87,4.87,48.43,1
424,4.87,4.86,48.22,1
425,4.87,4.85,48.04,1
426,4.87,4.85,47.93,1
427,4.87,4.86,47.95,1
428,4.87,4.86,47.91,1
429,4.87,4.86,47.81,1
430,4.87,4.85,47.68,1
431,4.87,4.85,47.56,1
432,4.87,4.85,47.46,1
433,4.87,4.87,47.75,1
434,4.87,4.87,47.82,1
435,4.87,4.87,47.9,1
436,4.87,4.87,47.7,1
437,4.87,4.88,48.06,1
438,4.87,4.87,47.95,1
439,4.87,4.87,47.98,1
440,4.87,4.89,48.35,1
441,4.87,4.89,48.55,1
442,4.87,4.89,48.6,1
443,4.87,4.89,48.71,1
444,4.87,4.88,48.55,1
445,4.87,4.87,48.46,1
446,4.87,4.87,48.34,1
447,4.87,4.86,48.15,1
448,4.87,4.87,48.28,1
449,4.87,4.87,48.23,1
450,4.87,4.86,48.12,1
451,4.87,4.86,48.05,1
452,4.87,4.86,48.08,1
453,4.87,4.86,48.01,1
454,4.87,4.87,48.08,1
455,4.87,4.87,48.25,1
456,4.87,4.88,48.37,1
457,4.87,4.87,48.21,1
458,4.87,4.88,48.44,1
459,4.87,4.87,48.31,1
460,4.87,4.87,48.35,1
461,4.87,4.87,48.34,1
462,4.87,4.88,48.49,1
463,4.87,4.88,48.68,1
464,4.87,4.88,48.73,1
465,4.87,4.89,48.92,1
466,4.87,4.89,49.03,1
467,4.87,4.9,49.37,1
468,4.87,4.9,49.67,1
469,4.87,4.9,49.72,1
470,4.87,4.9,49.83,1
471,4.87,4.89,49.82,1
472,4.87,4.88,49.71,1
473,4.87,4.88,49.65,1
474,4.87,4.87,49.5,1
475,4.87,4.87,49.36,1
476,4.87,4.86,49.27,1
477,4.87,4.86,49.11,1
478,4.87,4.86,49.14,1
479,4.87,4.85,48.87,1
480,4.87,4.86,48.85,1
481,4.87,4.85,48.71,1
482,4.87,4.85,48.57,1
483,4.87,4.85,48.3,1
484,4.87,4.84,48.04,1
485,4.87,4.85,48.01,1
486,4.87,4.84,47.82,1
487,4.87,4.84,47.7,1
488,4.87,4.84,47.56,1
489,4.87,4.84,47.31,1
490,4.87,4.85,47.27,1
491,4.87,4.85,47.19,1
492,4.87,4.85,47.05,1
493,4.87,4.84,46.84,1
494,4.87,4.84,46.62,1
495,4.87,4.84,46.51,1
496,4.87,4.85,46.56,1
497,4.87,4.85,46.35,1
498,4.87,4.84,46.09,1
499,4.87,4.84,45.95,1
500,4.87,4.84,45.77,1
501,4.87,4.85,45.89,1
502,4.87,4.86,46.15,1
503,4.87,4.87,46.31,1
504,4.87,4.87,46.29,1
505,4.87,4.88,46.51,1
506,4.87,4.88,46.51,1
507,4.87,4.87,46.38,1
508,4.87,4.86,46.2,1
509,4.87,4.86,46.12,1
510,4.87,4.87,46.24,1
511,4.87,4.86,46.09,1
512,4.87,4.86,46.04,1
513,4.87,4.87,46.09,1
514,4.87,4.86,46.02,1
515,4.87,4.85,45.51,1
516,4.87,4.85,45.46,1
517,4.87,4.85,45.42,1
518,4.87,4.86,45.54,1
519,4.87,4.87,45.75,1
520,4.87,4.87,45.82,1
521,4.87,4.87,45.74,1
522,4.87,4.87,45.89,1
523,4.87,4.88,46.04,1
524,4.87,4.87,45.96,1
525,4.87,4.87,45.93,1
526,4.87,4.87,45.79,1
527,4.87,4.86,45.71,1
528,4.87,4.86,45.67,1
529,4.87,4.86,45.6,1
530,4.87,4.86,45.51,1
531,4.87,4.86,45.54,1
532,4.87,4.87,45.55,1
533,4.87,4.87,45.58,1
534,4.87,4.87,45.77,1
535,4.87,4.87,45.75,1
536,4.87,4.87,45.59,1
537,4.87,4.87,45.8,1
538,4.87,4.88,45.89,1
539,4.87,4.88,46.04,1
540,4.87,4.89,46.36,1
541,4.87,4.88,46.19,1
542,4.87,4.88,46.12,1
543,4.87,4.87,46.11,1
544,4.87,4.88,46.18,1
545,4.87,4.87,46.12,1
546,4.87,4.88,46.45,1
547,4.87,4.89,46.57,1
548,4.87,4.88,46.47,1
549,4.87,4.88,46.64,1
550,4.87,4.88,46.76,1
551,4.87,4.89,47.01,1
552,4.87,4.89,47.06,1
553,4.87,4.89,47.17,1
554,4.87,4.89,47.43,1
555,4.87,4.9,47.71,1
556,4.87,4.91,48.07,1
557,4.87,4.91,48.22,1
558,4.87,4.9,48.24,1
559,4.87,4.89,48.2,1
560,4.87,4.89,48.14,1
561,4.87,4.88,48.08,1
562,4.87,4.87,47.93,1
563,4.87,4.87,47.87,1
564,4.87,4.87,47.78,1
565,4.87,4.87,47.86,1
566,4.87,4.87,47.99,1
567,4.87,4.88,48.08,1
568,4.87,4.89,48.46,1
569,4.87,4.89,48.47,1
570,4.87,4.88,48.33,1
571,4.87,4.88,48.36,1
572,4.87,4.88,48.49,1
573,4.87,4.87,48.36,1
574,4.87,4.87,48.27,1
575,4.87,4.87,48.3,1
576,4.87,4.86,48.13,1
577,4.87,4.86,48.11,1
578,4.87,4.86,48.02,1
579,4.87,4.87,48.27,1
580,4.87,4.87,48.32,1
581,4.87,4.87,48.29,1
582,4.87,4.87,48.19,1
583,4.87,4.86,47.91,1
584,4.87,4.85,47.71,1
585,4.87,4.86,47.89,1
586,4.87,4.86,47.68,1
587,4.87,4.86,47.63,1
588,4.87,4.86,47.66,1
589,4.87,4.87,47.78,1
590,4.87,4.86,47.53,1
591,4.87,4.87,47.66,1
592,4.87,4.87,47.64,1
593,4.87,4.87,47.66,1
594,4.87,4.86,47.51,1
595,4.87,4.86,47.46,1
596,4.87,4.87,47.66,1
597,4.87,4.87,47.68,1
598,4.87,4.86,47.45,1
599,4.87,4.87,47.67,1
600,4.87,4.88,47.79,1
601,4.87,4.88,48.04,1
602,4.87,4.89,48.18,1
603,4.87,4.88,48.22,1
604,4.87,4.88,48.28,1
605,4.87,4.88,48.11,1
606,4.87,4.88,48.29,1
607,4.87,4.88,48.27,1
608,4.87,4.86,47.93,1
609,4.87,4.87,48.01,1
610,4.87,4.87,48.02,1
611,4.87,4.87,47.95,1
612,4.87,4.87,47.98,1
613,4.87,4.87,48,1
614,4.87,4.86,47.82,1
615,4.87,4.86,47.82,1
616,4.87,4.86,47.55,1
617,4.87,4.86,47.47,1
618,4.87,4.86,47.42,1
619,4.87,4.86,47.4,1
620,4.87,4.86,47.25,1
621,4.87,4.86,47.4,1
622,4.87,4.87,47.44,1
623,4.87,4.87,47.54,1
624,4.87,4.87,47.57,1
625,4.87,4.87,47.6,1
626,4.87,4.87,47.57,1
627,4.87,4.87,47.5,1
628,4.87,4.88,47.68,1
629,4.87,4.88,47.76,1
630,4.87,4.87,47.72,1
631,4.87,4.87,47.6,1
632,4.87,4.87,47.53,1
633,4.87,4.87,47.49,1
634,4.87,4.87,47.48,1
635,4.87,4.87,47.45,1
636,4.87,4.87,47.42,1
637,4.87,4.86,47.35,1
638,4.87,4.87,47.39,1
639,4.87,4.87,47.56,1
640,4.87,4.89,47.92,1
641,4.87,4.89,48,1
642,4.87,4.88,48,1
643,4.87,4.87,47.83,1
644,4.87,4.87,47.77,1
645,4.87,4.87,47.82,1
646,4.87,4.87,47.67,1
647,4.87,4.87,47.88,1
648,4.87,4.86,47.56,1
649,4.87,4.86,47.58,1
650,4.87,4.86,47.5,1
651,4.87,4.88,47.87,1
652,4.87,4.88,48.08,1
653,4.87,4.89,48.21,1
654,4.87,4.88,48.03,1
655,4.87,4.88,48.19,1
656,4.87,4.88,48.33,1
657,4.87,4.88,48.26,1
658,4.87,4.88,48.34,1
659,4.87,4.88,48.34,1
660,4.87,4.87,48.21,1
661,4.87,4.87,48.17,1
662,4.87,4.87,48.2,1
663,4.87,4.88,48.37,1
664,4.87,4.87,48.34,1
665,4.87,4.87,48.27,1
666,4.87,4.87,48.32,1
667,4.87,4.87,48.19,1
668,4.87,4.86,48.05,1
669,4.87,4.87,48.22,1
670,4.87,4.87,48.21,1
671,4.87,4.88,48.39,1
672,4.87,4.87,48.23,1
673,4.87,4.86,48.07,1
674,4.87,4.86,48.06,1
675,4.87,4.86,47.85,1
676,4.87,4.85,47.59,1
677,4.87,4.85,47.34,1
678,4.87,4.84,47.17,1
679,4.87,4.84,46.86,1
680,4.87,4.83,46.45,1
681,4.87,4.84,46.47,1
682,4.87,4.84,46.28,1
683,4.87,4.84,46.19,1
684,4.87,4.84,45.99,1
685,4.87,4.84,45.74,1
686,4.87,4.85,45.82,1
687,4.87,4.86,45.94,1
688,4.87,4.86,45.95,1
689,4.87,4.86,46.03,1
690,4.87,4.86,45.77,1
691,4.87,4.85,45.58,1
692,4.87,4.85,45.45,1
693,4.87,4.85,45.45,1
694,4.87,4.86,45.64,1
695,4.87,4.87,45.81,1
696,4.87,4.87,45.71,1
697,4.87,4.88,45.9,1
698,4.87,4.88,46.01,1
699,4.87,4.88,46.18,1
700,4.87,4.88,46.25,1
701,4.87,4.89,46.41,1
702,4.87,4.88,46.4,1
703,4.87,4.88,46.52,1
704,4.87,4.88,46.55,1
705,4.87,4.88,46.66,1
706,4.87,4.88,46.62,1
707,4.87,4.88,46.66,1
708,4.87,4.87,46.49,1
709,4.87,4.89,46.9,1
710,4.87,4.89,46.98,1
711,4.87,4.87,46.69,1
712,4.87,4.87,46.76,1
713,4.87,4.87,46.54,1
714,4.87,4.87,46.55,1
715,4.87,4.87,46.73,1
716,4.87,4.87,46.64,1
717,4.87,4.87,46.69,1
718,4.87,4.87,46.76,1
719,4.87,4.88,46.96,1
720,4.87,4.88,46.92,1
721,4.87,4.88,47.03,1
722,4.87,4.89,47.43,1
723,4.87,4.89,47.61,1
724,4.87,4.89,47.59,1
725,4.87,4.89,47.6,1
726,4.87,4.89,47.77,1
727,4.87,4.88,47.61,1
728,4.87,4.88,47.67,1
729,4.87,4.88,47.75,1
730,4.87,4.87,47.56,1
731,4.87,4.87,47.55,1
732,4.87,4.88,47.73,1
733,4.87,4.88,47.82,1
734,4.87,4.88,47.91,1
735,4.87,4.88,47.89,1
736,4.87,4.88,48.1,1
737,4.87,4.88,48.12,1
738,4.87,4.88,48.18,1
739,4.87,4.88,48.25,1
740,4.87,4.89,48.48,1
741,4.87,4.9,48.82,1
742,4.87,4.9,49.07,1
743,4.87,4.89,48.99,1
744,4.87,4.89,49.18,1
745,4.87,4.89,49.34,1
746,4.87,4.88,49.08,1
747,4.87,4.88,49.04,1
748,4.87,4.88,49.09,1
749,4.87,4.88,49.34,1
750,4.87,4.89,49.6,1
751,4.87,4.88,49.48,1
752,4.87,4.88,49.53,1
753,4.87,4.88,49.46,1
754,4.87,4.87,49.39,1
755,4.87,4.87,49.29,1
756,4.87,4.87,49.18,1
757,4.87,4.87,49.19,1
758,4.87,4.87,49.39,1
759,4.87,4.88,49.57,1
760,4.87,4.88,49.63,1
761,4.87,4.88,49.63,1
762,4.87,4.88,49.81,1
763,4.87,4.89,50.09,1
764,4.87,4.89,50.11,1
765,4.87,4.88,50.08,1
766,4.87,4.87,49.9,1
767,4.87,4.87,49.87,1
768,4.87,4.87,49.73,1
769,4.87,4.87,49.9,1
770,4.87,4.87,49.7,1
771,4.87,4.85,49.39,1
772,4.87,4.85,49.3,1
773,4.87,4.85,49.16,1
774,4.87,4.86,49.38,1
775,4.87,4.86,49.29,1
776,4.87,4.86,49.28,1
777,4.87,4.86,49.18,1
778,4.87,4.86,49.06,1
779,4.87,4.86,49.03,1
780,4.87,4.86,48.9,1
781,4.87,4.86,48.86,1
782,4.87,4.85,48.67,1
783,4.87,4.85,48.46,1
784,4.87,4.84,48.12,1
785,4.87,4.84,48.04,1
786,4.87,4.85,47.95,1
787,4.87,4.86,48.07,1
788,4.87,4.87,48.37,1
789,4.87,4.87,48.47,1
790,4.87,4.87,48.48,1
791,4.87,4.87,48.44,1
792,4.87,4.87,48.47,1
793,4.87,4.87,48.51,1
794,4.87,4.88,48.6,1
795,4.87,4.87,48.44,1
796,4.87,4.87,48.54,1
797,4.87,4.87,48.36,1
798,4.87,4.86,48.13,1
799,4.87,4.86,48.02,1
800,4.87,4.85,47.87,1
801,4.87,4.85,47.7,1
802,4.87,4.85,47.63,1
803,4.87,4.85,47.47,1
804,4.87,4.86,47.71,1
805,4.87,4.87,47.97,1
806,4.87,4.88,48.06,1
807,4.87,4.89,48.56,1
808,4.87,4.9,48.95,1
809,4.87,4.9,49.06,1
810,4.87,4.9,49.17,1
811,4.87,4.89,49.08,1
812,4.87,4.89,49.23,1
813,4.87,4.89,49.31,1
814,4.87,4.89,49.41,1
815,4.87,4.89,49.42,1
816,4.87,4.88,49.33,1
817,4.87,4.87,49.07,1
818,4.87,4.87,49.17,1
819,4.87,4.88,49.4,1
820,4.87,4.89,49.62,1
821,4.87,4.88,49.6,1
822,4.87,4.88,49.52,1
823,4.87,4.87,49.29,1
824,4.87,4.86,49.21,1
825,4.87,4.86,48.97,1
826,4.87,4.86,48.94,1
827,4.87,4.86,49,1
828,4.87,4.87,49.24,1
829,4.87,4.87,49.14,1
830,4.87,4.87,49.11,1
831,4.87,4.86,48.9,1
832,4.87,4.86,48.77,1
833,4.87,4.85,48.53,1
834,4.87,4.85,48.41,1
835,4.87,4.86,48.49,1
836,4.87,4.86,48.56,1
837,4.87,4.86,48.41,1
838,4.87,4.86,48.39,1
839,4.87,4.86,48.28,1
840,4.87,4.85,48.1,1
841,4.87,4.85,48,1
842,4.87,4.86,48.03,1
843,4.87,4.86,47.98,1
844,4.87,4.85,47.69,1
845,4.87,4.86,47.86,1
846,4.87,4.86,47.82,1
847,4.87,4.87,47.91,1
848,4.87,4.87,48.03,1
849,4.87,4.87,48.08,1
850,4.87,4.87,48.06,1
851,4.87,4.87,47.93,1
852,4.87,4.87,47.89,1
853,4.87,4.87,47.85,1
854,4.87,4.86,47.82,1
855,4.87,4.86,47.79,1
856,4.87,4.86,47.68,1
857,4.87,4.86,47.52,1
858,4.87,4.86,47.56,1
859,4.87,4.86,47.52,1
860,4.87,4.86,47.55,1
861,4.87,4.87,47.56,1
862,4.87,4.87,47.61,1
863,4.87,4.87,47.51,1
864,4.87,4.86,47.47,1
865,4.87,4.86,47.4,1
866,4.87,4.86,47.22,1
867,4.87,4.86,47.18,1
868,4.87,4.85,46.96,1
869,4.87,4.86,46.93,1
870,4.87,4.86,47.1,1
871,4.87,4.86,46.91,1
872,4.87,4.85,46.64,1
873,4.87,4.85,46.61,1
