Time,SP,PV,OP,ts
81,3.1,2.87,10.21,1
82,3.1,2.75,9.34,1
83,3.1,2.69,8.85,1
84,3.1,2.62,8.33,1
85,3.1,2.58,7.98,1
86,3.1,2.54,7.63,1
87,3.1,2.5,7.27,1
88,3.1,2.5,7.15,1
89,3.1,2.52,7.24,1
90,3.1,2.56,7.4,1
91,3.1,2.65,7.94,1
92,3.1,2.74,8.46,1
93,3.1,2.84,9.12,1
94,3.1,2.94,9.76,1
95,3.1,3.1,10.82,1
96,3.1,3.22,11.65,1
97,3.1,3.36,12.59,1
98,3.1,3.45,13.26,1
99,3.1,3.52,13.8,1
100,3.1,3.56,14.13,1
101,3.1,3.6,14.5,1
102,3.1,3.65,14.9,1
103,3.1,3.67,15.11,1
104,3.1,3.66,15.15,1
105,3.1,3.56,14.55,1
106,3.1,3.46,13.95,1
107,3.1,3.32,13.04,1
108,3.1,3.19,12.22,1
109,3.1,3.06,11.32,1
110,3.1,2.94,10.48,1
111,3.1,2.82,9.66,1
112,3.1,2.74,9.06,1
113,3.1,2.69,8.63,1
114,3.1,2.63,8.21,1
115,3.1,2.57,7.73,1
116,3.1,2.52,7.29,1
117,3.1,2.49,6.95,1
118,3.1,2.5,6.95,1
119,3.1,2.55,7.21,1
120,3.1,2.61,7.53,1
121,3.1,2.71,8.11,1
122,3.1,2.83,8.88,1
123,3.1,2.96,9.75,1
124,3.1,3.1,10.66,1
125,3.1,3.23,11.55,1
126,3.1,3.33,12.23,1
127,3.1,3.43,12.99,1
128,3.1,3.53,13.73,1
129,3.1,3.58,14.1,1
130,3.1,3.68,14.9,1
131,3.1,3.73,15.3,1
132,3.1,3.74,15.5,1
133,3.1,3.72,15.47,1
134,3.1,3.63,14.92,1
135,3.1,3.5,14.14,1
136,3.1,3.35,13.16,1
137,3.1,3.22,12.3,1
138,3.1,3.07,11.28,1
139,3.1,2.93,10.34,1
140,3.1,2.82,9.59,1
141,3.1,2.73,8.91,1
142,3.1,2.64,8.22,1
143,3.1,2.59,7.81,1
144,3.1,2.52,7.25,1
145,3.1,2.5,7.01,1
146,3.1,2.44,6.56,1
147,3.1,2.45,6.53,1
148,3.1,2.51,6.83,1
149,3.1,2.58,7.17,1
150,3.1,2.67,7.7,1
151,3.1,2.77,8.32,1
152,3.1,2.94,9.46,1
153,3.1,3.12,10.65,1
154,3.1,3.26,11.6,1
155,3.1,3.38,12.46,1
156,3.1,3.49,13.27,1
157,3.1,3.6,14.07,1
158,3.1,3.65,14.51,1
159,3.1,3.68,14.79,1
160,3.1,3.69,14.9,1
161,3.1,3.69,15.05,1
162,3.1,3.69,15.14,1
163,3.1,3.62,14.71,1
164,3.1,3.5,14.01,1
165,3.1,3.34,12.97,1
166,3.1,3.18,11.89,1
167,3.1,3.03,10.92,1
168,3.1,2.91,10.06,1
169,3.1,2.79,9.23,1
170,3.1,2.68,8.45,1
171,3.1,2.62,7.95,1
172,3.1,2.57,7.5,1
173,3.1,2.52,7.08,1
174,3.1,2.47,6.67,1
175,3.1,2.45,6.46,1
176,3.1,2.45,6.36,1
177,3.1,2.52,6.69,1
178,3.1,2.57,6.97,1
179,3.1,2.68,7.63,1
180,3.1,2.81,8.42,1
181,3.1,2.96,9.46,1
182,3.1,3.12,10.48,1
183,3.1,3.28,11.57,1
184,3.1,3.39,12.39,1
185,3.1,3.52,13.32,1
186,3.1,3.62,14.05,1
187,3.1,3.71,14.74,1
188,3.1,3.75,15.09,1
189,3.1,3.78,15.45,1
190,3.1,3.82,15.81,1
191,3.1,3.81,15.84,1
192,3.1,3.69,15.17,1
193,3.1,3.57,14.44,1
194,3.1,3.39,13.26,1
195,3.1,3.23,12.21,1
196,3.1,3.06,11.11,1
197,3.1,2.92,10.15,1
198,3.1,2.81,9.31,1
199,3.1,2.7,8.53,1
200,3.1,2.6,7.79,1
201,3.1,2.54,7.3,1
202,3.1,2.49,6.84,1
203,3.1,2.43,6.39,1
204,3.1,2.45,6.38,1
205,3.1,2.45,6.3,1
206,3.1,2.48,6.44,1
207,3.1,2.56,6.83,1
208,3.1,2.68,7.6,1
209,3.1,2.8,8.36,1
210,3.1,2.97,9.46,1
211,3.1,3.13,10.54,1
212,3.1,3.26,11.42,1
213,3.1,3.37,12.16,1
214,3.1,3.51,13.18,1
215,3.1,3.6,13.87,1
216,3.1,3.67,14.44,1
217,3.1,3.75,15.04,1
218,3.1,3.75,15.15,1
219,3.1,3.77,15.38,1
220,3.1,3.74,15.31,1
221,3.1,3.69,15.02,1
222,3.1,3.56,14.25,1
223,3.1,3.39,13.18,1
224,3.1,3.27,12.42,1
225,3.1,3.13,11.45,1
226,3.1,2.99,10.51,1
227,3.1,2.83,9.44,1
228,3.1,2.72,8.64,1
229,3.1,2.64,8.03,1
230,3.1,2.57,7.49,1
231,3.1,2.51,6.95,1
232,3.1,2.44,6.4,1
233,3.1,2.42,6.19,1
234,3.1,2.42,6.04,1
235,3.1,2.47,6.3,1
236,3.1,2.53,6.57,1
237,3.1,2.64,7.27,1
238,3.1,2.78,8.12,1
239,3.1,2.91,9.01,1
240,3.1,3.07,10.05,1
241,3.1,3.26,11.31,1
242,3.1,3.4,12.33,1
243,3.1,3.52,13.17,1
244,3.1,3.6,13.77,1
245,3.1,3.69,14.46,1
246,3.1,3.73,14.83,1
247,3.1,3.74,14.99,1
248,3.1,3.73,15.05,1
249,3.1,3.71,15.04,1
250,3.1,3.65,14.71,1
251,3.1,3.51,13.84,1
252,3.1,3.39,13.11,1
253,3.1,3.25,12.2,1
254,3.1,3.13,11.36,1
255,3.1,2.98,10.36,1
256,3.1,2.85,9.42,1
257,3.1,2.73,8.56,1
258,3.1,2.64,7.94,1
259,3.1,2.54,7.19,1
260,3.1,2.47,6.59,1
261,3.1,2.42,6.17,1
262,3.1,2.4,5.91,1
263,3.1,2.42,5.92,1
264,3.1,2.48,6.24,1
265,3.1,2.56,6.69,1
266,3.1,2.68,7.41,1
267,3.1,2.8,8.14,1
268,3.1,2.94,9.1,1
269,3.1,3.07,9.98,1
270,3.1,3.25,11.19,1
271,3.1,3.38,12.11,1
272,3.1,3.5,12.97,1
273,3.1,3.58,13.56,1
274,3.1,3.67,14.28,1
275,3.1,3.73,14.75,1
276,3.1,3.76,15.07,1
277,3.1,3.78,15.29,1
278,3.1,3.76,15.24,1
279,3.1,3.71,15.04,1
280,3.1,3.59,14.3,1
281,3.1,3.48,13.59,1
282,3.1,3.3,12.47,1
283,3.1,3.15,11.47,1
284,3.1,3.02,10.57,1
285,3.1,2.89,9.7,1
286,3.1,2.78,8.88,1
287,3.1,2.66,8.04,1
288,3.1,2.59,7.48,1
289,3.1,2.48,6.69,1
290,3.1,2.44,6.26,1
291,3.1,2.4,5.93,1
292,3.1,2.39,5.71,1
293,3.1,2.44,5.96,1
294,3.1,2.51,6.31,1
295,3.1,2.61,6.94,1
296,3.1,2.72,7.56,1
297,3.1,2.88,8.65,1
298,3.1,3.04,9.69,1
299,3.1,3.2,10.8,1
300,3.1,3.34,11.75,1
301,3.1,3.48,12.73,1
302,3.1,3.55,13.27,1
303,3.1,3.62,13.83,1
304,3.1,3.68,14.31,1
305,3.1,3.76,14.92,1
306,3.1,3.79,15.27,1
307,3.1,3.79,15.34,1
308,3.1,3.74,15.13,1
309,3.1,3.61,14.35,1
310,3.1,3.5,13.65,1
311,3.1,3.31,12.45,1
312,3.1,3.18,11.6,1
313,3.1,3.02,10.5,1
314,3.1,2.91,9.74,1
315,3.1,2.78,8.82,1
316,3.1,2.71,8.27,1
317,3.1,2.61,7.55,1
318,3.1,2.56,7.15,1
319,3.1,2.49,6.55,1
320,3.1,2.46,6.27,1
321,3.1,2.44,6.02,1
322,3.1,2.45,5.99,1
323,3.1,2.5,6.26,1
324,3.1,2.58,6.68,1
325,3.1,2.7,7.4,1
326,3.1,2.86,8.43,1
327,3.1,3,9.34,1
328,3.1,3.14,10.31,1
329,3.1,3.25,11.09,1
330,3.1,3.37,11.89,1
331,3.1,3.46,12.58,1
332,3.1,3.59,13.51,1
333,3.1,3.66,14.08,1
334,3.1,3.69,14.35,1
335,3.1,3.7,14.55,1
336,3.1,3.74,14.91,1
337,3.1,3.73,14.94,1
338,3.1,3.61,14.23,1
339,3.1,3.51,13.62,1
340,3.1,3.35,12.6,1
341,3.1,3.23,11.82,1
342,3.1,3.11,10.98,1
343,3.1,2.99,10.18,1
344,3.1,2.85,9.23,1
345,3.1,2.75,8.48,1
346,3.1,2.67,7.91,1
347,3.1,2.6,7.34,1
348,3.1,2.56,6.96,1
349,3.1,2.5,6.5,1
350,3.1,2.49,6.36,1
351,3.1,2.48,6.15,1
352,3.1,2.5,6.22,1
353,3.1,2.53,6.31,1
354,3.1,2.64,6.95,1
355,3.1,2.75,7.68,1
356,3.1,2.89,8.54,1
357,3.1,3.05,9.58,1
358,3.1,3.21,10.7,1
359,3.1,3.36,11.77,1
360,3.1,3.46,12.47,1
361,3.1,3.57,13.27,1
362,3.1,3.62,13.69,1
363,3.1,3.64,13.91,1
364,3.1,3.67,14.21,1
365,3.1,3.7,14.51,1
366,3.1,3.71,14.68,1
367,3.1,3.62,14.13,1
368,3.1,3.54,13.64,1
369,3.1,3.4,12.8,1
370,3.1,3.27,11.97,1
371,3.1,3.12,10.97,1
372,3.1,2.99,10.03,1
373,3.1,2.85,9.07,1
374,3.1,2.75,8.39,1
375,3.1,2.66,7.73,1
376,3.1,2.6,7.19,1
377,3.1,2.53,6.67,1
378,3.1,2.49,6.28,1
379,3.1,2.46,6.02,1
380,3.1,2.45,5.82,1
381,3.1,2.46,5.8,1
382,3.1,2.52,6.14,1
383,3.1,2.65,6.91,1
384,3.1,2.77,7.64,1
385,3.1,2.92,8.63,1
386,3.1,3.06,9.52,1
387,3.1,3.21,10.54,1
388,3.1,3.33,11.37,1
389,3.1,3.44,12.2,1
390,3.1,3.5,12.68,1
391,3.1,3.58,13.26,1
392,3.1,3.64,13.72,1
393,3.1,3.67,14.04,1
394,3.1,3.69,14.29,1
395,3.1,3.7,14.45,1
396,3.1,3.62,13.97,1
397,3.1,3.52,13.38,1
398,3.1,3.39,12.53,1
399,3.1,3.27,11.76,1
400,3.1,3.15,10.96,1
401,3.1,3.05,10.32,1
402,3.1,2.9,9.26,1
403,3.1,2.78,8.44,1
404,3.1,2.65,7.49,1
405,3.1,2.58,6.95,1
406,3.1,2.53,6.53,1
407,3.1,2.51,6.29,1
408,3.1,2.48,6.02,1
409,3.1,2.48,5.92,1
410,3.1,2.5,5.94,1
411,3.1,2.54,6.14,1
412,3.1,2.64,6.74,1
413,3.1,2.76,7.46,1
414,3.1,2.96,8.8,1
415,3.1,3.12,9.85,1
416,3.1,3.26,10.81,1
417,3.1,3.38,11.61,1
418,3.1,3.49,12.41,1
419,3.1,3.54,12.82,1
420,3.1,3.59,13.23,1
421,3.1,3.61,13.44,1
422,3.1,3.64,13.77,1
423,3.1,3.7,14.27,1
424,3.1,3.7,14.31,1
425,3.1,3.64,13.99,1
426,3.1,3.52,13.26,1
427,3.1,3.38,12.43,1
428,3.1,3.27,11.69,1
429,3.1,3.13,10.76,1
430,3.1,3.02,9.99,1
431,3.1,2.88,9.04,1
432,3.1,2.79,8.42,1
433,3.1,2.69,7.7,1
434,3.1,2.61,7.08,1
435,3.1,2.55,6.6,1
436,3.1,2.51,6.25,1
437,3.1,2.51,6.12,1
438,3.1,2.51,6.02,1
439,3.1,2.56,6.27,1
440,3.1,2.63,6.67,1
441,3.1,2.74,7.35,1
442,3.1,2.85,8.04,1
443,3.1,3,9.03,1
444,3.1,3.11,9.76,1
445,3.1,3.25,10.7,1
446,3.1,3.34,11.35,1
447,3.1,3.44,12.1,1
448,3.1,3.52,12.7,1
449,3.1,3.58,13.18,1
450,3.1,3.64,13.6,1
451,3.1,3.67,13.89,1
452,3.1,3.68,14.09,1
453,3.1,3.66,14.04,1
454,3.1,3.62,13.87,1
455,3.1,3.52,13.23,1
456,3.1,3.41,12.58,1
457,3.1,3.29,11.77,1
458,3.1,3.16,10.96,1
459,3.1,3,9.87,1
460,3.1,2.89,9.12,1
461,3.1,2.8,8.42,1
462,3.1,2.69,7.64,1
463,3.1,2.62,7.08,1
464,3.1,2.55,6.55,1
465,3.1,2.54,6.4,1
466,3.1,2.54,6.31,1
467,3.1,2.55,6.27,1
468,3.1,2.58,6.4,1
469,3.1,2.62,6.59,1
470,3.1,2.71,7.14,1
471,3.1,2.81,7.76,1
472,3.1,2.97,8.8,1
473,3.1,3.08,9.52,1
474,3.1,3.23,10.55,1
475,3.1,3.35,11.4,1
476,3.1,3.49,12.37,1
477,3.1,3.55,12.87,1
478,3.1,3.59,13.23,1
479,3.1,3.63,13.55,1
480,3.1,3.61,13.51,1
481,3.1,3.63,13.69,1
482,3.1,3.63,13.82,1
483,3.1,3.58,13.57,1
484,3.1,3.49,13,1
485,3.1,3.4,12.46,1
486,3.1,3.28,11.69,1
487,3.1,3.18,11.05,1
488,3.1,3.07,10.31,1
489,3.1,2.97,9.61,1
490,3.1,2.87,8.92,1
491,3.1,2.79,8.33,1
492,3.1,2.73,7.83,1
493,3.1,2.67,7.38,1
494,3.1,2.62,6.98,1
495,3.1,2.59,6.7,1
496,3.1,2.56,6.39,1
497,3.1,2.55,6.28,1
498,3.1,2.57,6.3,1
499,3.1,2.67,6.89,1
500,3.1,2.77,7.51,1
501,3.1,2.89,8.33,1
502,3.1,3.02,9.18,1
503,3.1,3.16,10.07,1
504,3.1,3.28,10.95,1
505,3.1,3.37,11.58,1
506,3.1,3.44,12.09,1
507,3.1,3.5,12.55,1
508,3.1,3.56,12.99,1
509,3.1,3.59,13.31,1
510,3.1,3.62,13.59,1
511,3.1,3.65,13.88,1
512,3.1,3.63,13.8,1
513,3.1,3.55,13.36,1
514,3.1,3.47,12.84,1
515,3.1,3.33,11.98,1
516,3.1,3.21,11.16,1
517,3.1,3.08,10.34,1
518,3.1,3,9.75,1
519,3.1,2.89,9.03,1
520,3.1,2.82,8.48,1
521,3.1,2.74,7.91,1
522,3.1,2.68,7.42,1
523,3.1,2.65,7.15,1
524,3.1,2.61,6.85,1
525,3.1,2.58,6.55,1
526,3.1,2.59,6.52,1
527,3.1,2.62,6.63,1
528,3.1,2.68,7,1
529,3.1,2.79,7.65,1
530,3.1,2.91,8.41,1
531,3.1,3.02,9.18,1
532,3.1,3.16,10.1,1
533,3.1,3.26,10.77,1
534,3.1,3.34,11.4,1
535,3.1,3.41,11.9,1
536,3.1,3.46,12.28,1
537,3.1,3.5,12.64,1
538,3.1,3.56,13.08,1
539,3.1,3.6,13.43,1
540,3.1,3.63,13.73,1
541,3.1,3.61,13.67,1
542,3.1,3.56,13.37,1
543,3.1,3.49,12.96,1
544,3.1,3.37,12.26,1
545,3.1,3.27,11.6,1
546,3.1,3.16,10.89,1
547,3.1,3.07,10.24,1
548,3.1,2.95,9.4,1
549,3.1,2.85,8.73,1
550,3.1,2.76,8.11,1
551,3.1,2.69,7.57,1
552,3.1,2.64,7.12,1
553,3.1,2.62,6.91,1
554,3.1,2.59,6.63,1
555,3.1,2.59,6.56,1
556,3.1,2.6,6.56,1
557,3.1,2.62,6.62,1
558,3.1,2.69,7.04,1
559,3.1,2.78,7.58,1
560,3.1,2.9,8.32,1
561,3.1,3.02,9.13,1
562,3.1,3.16,10.04,1
563,3.1,3.29,10.95,1
564,3.1,3.41,11.79,1
565,3.1,3.51,12.54,1
566,3.1,3.53,12.75,1
567,3.1,3.57,13.06,1
568,3.1,3.6,13.34,1
569,3.1,3.64,13.75,1
570,3.1,3.64,13.77,1
571,3.1,3.6,13.6,1
572,3.1,3.55,13.34,1
573,3.1,3.43,12.57,1
574,3.1,3.31,11.82,1
575,3.1,3.15,10.8,1
576,3.1,3.06,10.13,1
577,3.1,2.96,9.49,1
578,3.1,2.88,8.9,1
579,3.1,2.77,8.12,1
580,3.1,2.71,7.65,1
581,3.1,2.66,7.26,1
582,3.1,2.62,6.95,1
583,3.1,2.62,6.84,1
584,3.1,2.59,6.57,1
585,3.1,2.58,6.41,1
586,3.1,2.59,6.42,1
587,3.1,2.7,7.04,1
588,3.1,2.79,7.65,1
589,3.1,2.92,8.5,1
590,3.1,3.03,9.17,1
591,3.1,3.15,10.01,1
592,3.1,3.24,10.59,1
593,3.1,3.32,11.22,1
594,3.1,3.43,11.97,1
595,3.1,3.5,12.49,1
596,3.1,3.53,12.75,1
597,3.1,3.59,13.22,1
598,3.1,3.61,13.48,1
599,3.1,3.67,13.91,1
600,3.1,3.64,13.82,1
601,3.1,3.57,13.45,1
602,3.1,3.45,12.7,1
603,3.1,3.33,11.9,1
604,3.1,3.22,11.2,1
605,3.1,3.12,10.56,1
606,3.1,3,9.73,1
607,3.1,2.89,8.98,1
608,3.1,2.84,8.59,1
609,3.1,2.79,8.18,1
610,3.1,2.71,7.65,1
611,3.1,2.65,7.17,1
612,3.1,2.6,6.73,1
613,3.1,2.58,6.54,1
614,3.1,2.59,6.53,1
615,3.1,2.62,6.64,1
616,3.1,2.68,7,1
617,3.1,2.74,7.3,1
618,3.1,2.87,8.16,1
619,3.1,2.99,8.91,1
620,3.1,3.1,9.69,1
621,3.1,3.21,10.41,1
622,3.1,3.32,11.16,1
623,3.1,3.4,11.74,1
624,3.1,3.47,12.3,1
625,3.1,3.54,12.81,1
626,3.1,3.54,12.91,1
627,3.1,3.57,13.14,1
628,3.1,3.59,13.35,1
629,3.1,3.62,13.68,1
630,3.1,3.61,13.67,1
631,3.1,3.54,13.25,1
632,3.1,3.43,12.6,1
633,3.1,3.29,11.67,1
634,3.1,3.16,10.83,1
635,3.1,3.06,10.14,1
636,3.1,2.97,9.54,1
637,3.1,2.89,8.98,1
638,3.1,2.81,8.38,1
639,3.1,2.74,7.85,1
640,3.1,2.7,7.54,1
641,3.1,2.66,7.2,1
642,3.1,2.61,6.79,1
643,3.1,2.59,6.6,1
644,3.1,2.61,6.61,1
645,3.1,2.65,6.79,1
646,3.1,2.71,7.16,1
647,3.1,2.85,8.06,1
648,3.1,2.96,8.8,1
649,3.1,3.13,9.9,1
650,3.1,3.24,10.64,1
651,3.1,3.32,11.24,1
652,3.1,3.39,11.77,1
653,3.1,3.46,12.28,1
654,3.1,3.51,12.69,1
655,3.1,3.57,13.12,1
656,3.1,3.6,13.39,1
657,3.1,3.61,13.55,1
658,3.1,3.61,13.67,1
659,3.1,3.6,13.63,1
660,3.1,3.53,13.23,1
661,3.1,3.42,12.6,1
662,3.1,3.3,11.83,1
663,3.1,3.18,11.02,1
664,3.1,3.09,10.4,1
665,3.1,3,9.78,1
666,3.1,2.89,9.04,1
667,3.1,2.79,8.32,1
668,3.1,2.74,7.95,1
669,3.1,2.71,7.66,1
670,3.1,2.64,7.16,1
671,3.1,2.59,6.72,1
672,3.1,2.57,6.51,1
673,3.1,2.58,6.47,1
674,3.1,2.63,6.77,1
675,3.1,2.72,7.27,1
676,3.1,2.84,8.05,1
677,3.1,2.97,8.87,1
678,3.1,3.11,9.82,1
679,3.1,3.19,10.4,1
680,3.1,3.31,11.18,1
681,3.1,3.39,11.76,1
682,3.1,3.48,12.46,1
683,3.1,3.54,12.89,1
684,3.1,3.59,13.32,1
685,3.1,3.63,13.7,1
686,3.1,3.68,14.08,1
687,3.1,3.69,14.23,1
688,3.1,3.64,14.01,1
689,3.1,3.57,13.58,1
690,3.1,3.45,12.85,1
691,3.1,3.34,12.18,1
692,3.1,3.24,11.51,1
693,3.1,3.13,10.82,1
694,3.1,2.99,9.86,1
695,3.1,2.89,9.13,1
696,3.1,2.81,8.57,1
697,3.1,2.73,8,1
698,3.1,2.66,7.45,1
699,3.1,2.6,6.96,1
700,3.1,2.56,6.64,1
701,3.1,2.55,6.48,1
702,3.1,2.56,6.48,1
703,3.1,2.62,6.8,1
704,3.1,2.68,7.13,1
705,3.1,2.78,7.73,1
706,3.1,2.87,8.31,1
707,3.1,3.01,9.23,1
708,3.1,3.14,10.07,1
709,3.1,3.26,10.93,1
710,3.1,3.37,11.69,1
711,3.1,3.45,12.25,1
712,3.1,3.53,12.87,1
713,3.1,3.56,13.15,1
714,3.1,3.59,13.43,1
715,3.1,3.65,13.9,1
716,3.1,3.69,14.26,1
717,3.1,3.68,14.26,1
718,3.1,3.63,14.01,1
719,3.1,3.5,13.25,1
720,3.1,3.4,12.59,1
721,3.1,3.26,11.69,1
722,3.1,3.17,11.1,1
723,3.1,3.05,10.34,1
724,3.1,2.96,9.7,1
725,3.1,2.87,9.04,1
726,3.1,2.79,8.46,1
727,3.1,2.68,7.67,1
728,3.1,2.61,7.12,1
729,3.1,2.55,6.62,1
730,3.1,2.5,6.24,1
731,3.1,2.49,6.07,1
732,3.1,2.53,6.23,1
733,3.1,2.59,6.53,1
734,3.1,2.66,6.95,1
735,3.1,2.76,7.56,1
736,3.1,2.9,8.49,1
737,3.1,3.03,9.34,1
738,3.1,3.18,10.31,1
739,3.1,3.28,11.04,1
740,3.1,3.38,11.75,1
741,3.1,3.47,12.4,1
742,3.1,3.56,13.05,1
743,3.1,3.62,13.52,1
744,3.1,3.67,13.94,1
745,3.1,3.69,14.16,1
746,3.1,3.71,14.45,1
747,3.1,3.7,14.47,1
748,3.1,3.6,13.86,1
749,3.1,3.5,13.23,1
750,3.1,3.35,12.3,1
751,3.1,3.23,11.5,1
752,3.1,3.07,10.45,1
753,3.1,2.96,9.71,1
754,3.1,2.87,9.04,1
755,3.1,2.78,8.4,1
756,3.1,2.68,7.65,1
757,3.1,2.61,7.14,1
758,3.1,2.55,6.67,1
759,3.1,2.54,6.51,1
760,3.1,2.53,6.3,1
761,3.1,2.53,6.23,1
762,3.1,2.56,6.36,1
763,3.1,2.59,6.51,1
764,3.1,2.72,7.25,1
765,3.1,2.84,8.07,1
766,3.1,2.98,8.99,1
767,3.1,3.14,10.05,1
768,3.1,3.29,11.03,1
769,3.1,3.38,11.72,1
770,3.1,3.46,12.31,1
771,3.1,3.57,13.1,1
772,3.1,3.62,13.54,1
773,3.1,3.68,13.98,1
774,3.1,3.71,14.3,1
775,3.1,3.75,14.65,1
776,3.1,3.76,14.87,1
777,3.1,3.64,14.12,1
778,3.1,3.52,13.41,1
779,3.1,3.37,12.43,1
780,3.1,3.24,11.58,1
781,3.1,3.08,10.52,1
782,3.1,2.95,9.64,1
783,3.1,2.86,9,1
784,3.1,2.78,8.4,1
785,3.1,2.68,7.7,1
786,3.1,2.62,7.18,1
787,3.1,2.56,6.72,1
788,3.1,2.52,6.36,1
789,3.1,2.53,6.34,1
790,3.1,2.54,6.34,1
791,3.1,2.6,6.63,1
792,3.1,2.65,6.93,1
793,3.1,2.76,7.61,1
794,3.1,2.87,8.28,1
795,3.1,3.05,9.46,1
796,3.1,3.17,10.28,1
797,3.1,3.31,11.22,1
798,3.1,3.4,11.89,1
799,3.1,3.47,12.44,1
800,3.1,3.54,12.95,1
801,3.1,3.59,13.35,1
802,3.1,3.66,13.9,1
803,3.1,3.7,14.31,1
804,3.1,3.76,14.78,1
805,3.1,3.76,14.87,1
806,3.1,3.67,14.36,1
807,3.1,3.55,13.67,1
808,3.1,3.41,12.74,1
809,3.1,3.28,11.92,1
810,3.1,3.12,10.83,1
811,3.1,2.99,10,1
812,3.1,2.87,9.11,1
813,3.1,2.78,8.46,1
814,3.1,2.71,7.99,1
815,3.1,2.65,7.51,1
816,3.1,2.58,6.94,1
817,3.1,2.53,6.52,1
818,3.1,2.48,6.12,1
819,3.1,2.51,6.17,1
820,3.1,2.55,6.37,1
821,3.1,2.61,6.7,1
822,3.1,2.72,7.38,1
823,3.1,2.82,8,1
824,3.1,2.99,9.09,1
825,3.1,3.15,10.19,1
826,3.1,3.31,11.31,1
827,3.1,3.43,12.12,1
828,3.1,3.53,12.87,1
829,3.1,3.61,13.45,1
830,3.1,3.65,13.85,1
831,3.1,3.68,14.11,1
832,3.1,3.71,14.44,1
833,3.1,3.74,14.69,1
834,3.1,3.77,15.03,1
835,3.1,3.69,14.6,1
836,3.1,3.56,13.82,1
837,3.1,3.4,12.8,1
838,3.1,3.27,11.93,1
839,3.1,3.13,11.01,1
840,3.1,3.01,10.21,1
841,3.1,2.88,9.31,1
842,3.1,2.78,8.61,1
843,3.1,2.7,7.98,1
844,3.1,2.64,7.51,1
845,3.1,2.58,7.06,1
846,3.1,2.57,6.87,1
847,3.1,2.51,6.38,1
848,3.1,2.5,6.25,1
849,3.1,2.54,6.41,1
850,3.1,2.58,6.56,1
851,3.1,2.68,7.2,1
852,3.1,2.79,7.88,1
853,3.1,2.92,8.74,1
854,3.1,3.07,9.69,1
855,3.1,3.23,10.76,1
856,3.1,3.37,11.77,1
857,3.1,3.49,12.64,1
858,3.1,3.57,13.21,1
859,3.1,3.62,13.64,1
860,3.1,3.66,14,1
861,3.1,3.7,14.33,1
862,3.1,3.72,14.62,1
863,3.1,3.73,14.73,1
864,3.1,3.69,14.62,1
865,3.1,3.56,13.78,1
866,3.1,3.45,13.12,1
867,3.1,3.31,12.23,1
868,3.1,3.2,11.48,1
869,3.1,3.1,10.81,1
870,3.1,2.99,10.05,1
871,3.1,2.88,9.33,1
872,3.1,2.77,8.5,1
873,3.1,2.69,7.92,1
874,3.1,2.63,7.43,1
875,3.1,2.57,6.97,1
