time,SP,PV,OP,ts
76,70,72.81,34.85,1
77,70,77.19,33.87,1
78,70,75.69,34.08,1
79,70,76.38,33.85,1
80,70,76.19,33.8,1
81,70,77.13,33.51,1
82,70,76.38,33.56,1
83,70,72.63,34.27,1
84,70,71.31,34.52,1
85,70,69.56,34.87,1
86,70,68.31,35.15,1
87,70,68.5,35.13,1
88,70,67.44,35.38,1
89,70,66.63,35.59,1
90,70,66.19,35.74,1
91,70,65.94,35.85,1
92,70,66.31,35.83,1
93,70,65.75,36,1
94,70,66,36.01,1
95,70,64.94,36.3,1
96,70,65.06,36.35,1
97,70,65.69,36.29,1
98,70,67,36.07,1
99,70,67.75,35.95,1
100,70,68.13,35.91,1
101,70,69.88,35.56,1
102,70,70.75,35.37,1
103,70,73.31,34.81,1
104,70,72.75,34.88,1
105,70,73.19,34.75,1
106,70,73.06,34.73,1
107,70,74.88,34.29,1
108,70,75.38,34.11,1
109,70,74.88,34.14,1
110,70,73.81,34.3,1
111,70,76.69,33.62,1
112,70,73.81,34.14,1
113,70,73.88,34.07,1
114,70,71.81,34.46,1
115,70,69.94,34.83,1
116,70,68.69,35.1,1
117,70,69.63,34.92,1
118,70,68.56,35.15,1
119,70,67.5,35.4,1
120,70,68.44,35.24,1
121,70,67.44,35.48,1
122,70,66.44,35.73,1
123,70,66.38,35.8,1
124,70,65.88,35.96,1
125,70,65.44,36.11,1
126,70,65.38,36.19,1
127,70,64.94,36.35,1
128,70,65.19,36.38,1
129,70,65.19,36.45,1
130,70,66.5,36.24,1
131,70,69.19,35.71,1
132,70,70.06,35.54,1
133,70,71.94,35.13,1
134,70,71.56,35.18,1
135,70,70.06,35.48,1
136,70,75.13,34.39,1
137,70,73.81,34.6,1
138,70,75.44,34.19,1
139,70,73.38,34.56,1
140,70,74.94,34.17,1
141,70,74.88,34.11,1
142,70,75.94,33.81,1
143,70,74.31,34.07,1
144,70,73.44,34.2,1
145,70,72.94,34.25,1
146,70,71,34.63,1
147,70,69.88,34.85,1
148,70,68.81,35.08,1
149,70,68.88,35.09,1
150,70,69.19,35.04,1
151,70,68.56,35.18,1
152,70,68.13,35.3,1
153,70,67.5,35.46,1
154,70,66.94,35.62,1
155,70,66.06,35.85,1
156,70,65.25,36.08,1
157,70,66,35.99,1
158,70,66.13,36.03,1
159,70,67.44,35.8,1
160,70,69.56,35.38,1
161,70,69.75,35.35,1
162,70,70.44,35.2,1
163,70,71.5,34.97,1
164,70,70.94,35.07,1
165,70,70.56,35.14,1
166,70,73.75,34.44,1
167,70,71.63,34.84,1
168,70,74.69,34.16,1
169,70,72.81,34.49,1
170,70,72.88,34.44,1
171,70,73.06,34.36,1
172,70,71.94,34.55,1
173,70,70.63,34.81,1
174,70,70.69,34.78,1
175,70,70.25,34.87,1
176,70,69.56,35.01,1
177,70,68.69,35.21,1
178,70,68.13,35.35,1
179,70,67.75,35.45,1
180,70,67.13,35.62,1
181,70,67.19,35.65,1
182,70,66.38,35.87,1
183,70,66.31,35.93,1
184,70,65.75,36.11,1
185,70,65.56,36.21,1
186,70,65.31,36.33,1
187,70,65.56,36.35,1
188,70,67.56,35.98,1
189,70,69.81,35.54,1
190,70,69.75,35.55,1
191,70,69.38,35.64,1
192,70,70.13,35.49,1
193,70,71.88,35.11,1
194,70,70.94,35.28,1
195,70,74.13,34.58,1
196,70,71.13,35.17,1
197,70,74.31,34.47,1
198,70,73.69,34.54,1
199,70,74.56,34.29,1
200,70,72.63,34.64,1
201,70,74.38,34.23,1
202,70,73.06,34.44,1
203,70,72.63,34.49,1
204,70,70.88,34.83,1
205,70,70.75,34.84,1
206,70,69.06,35.19,1
207,70,69.63,35.09,1
208,70,69.81,35.05,1
209,70,68.44,35.35,1
210,70,68,35.47,1
211,70,67.13,35.69,1
212,70,66.56,35.85,1
213,70,66.38,35.94,1
214,70,65.25,36.24,1
215,70,65.44,36.27,1
216,70,64.94,36.44,1
217,70,66.88,36.1,1
218,70,69.25,35.64,1
219,70,70.81,35.31,1
220,70,71.19,35.22,1
221,70,71,35.24,1
222,70,72,35.01,1
223,70,73.13,34.74,1
224,70,73,34.72,1
225,70,72.25,34.84,1
226,70,74,34.43,1
227,70,74.44,34.28,1
228,70,73.13,34.49,1
229,70,73.81,34.3,1
230,70,73.19,34.38,1
231,70,72.19,34.54,1
232,70,70.56,34.86,1
233,70,70.25,34.92,1
234,70,69.31,35.12,1
235,70,70.63,34.84,1
236,70,69.38,35.1,1
237,70,69.13,35.17,1
238,70,68.88,35.23,1
239,70,68.56,35.32,1
240,70,68.38,35.38,1
241,70,67.06,35.68,1
242,70,66.69,35.81,1
243,70,65.38,36.14,1
244,70,65.38,36.21,1
245,70,65.63,36.22,1
246,70,66.69,36.06,1
247,70,68.19,35.79,1
248,70,70.19,35.38,1
249,70,71.25,35.15,1
250,70,70.88,35.21,1
251,70,69.56,35.48,1
252,70,71.44,35.09,1
253,70,74.19,34.48,1
254,70,73.25,34.61,1
255,70,73.19,34.58,1
256,70,72.94,34.59,1
257,70,73.38,34.45,1
258,70,73.81,34.3,1
259,70,73.94,34.22,1
260,70,72.13,34.55,1
261,70,70.63,34.84,1
262,70,70.69,34.82,1
263,70,69.56,35.05,1
264,70,69.94,34.98,1
265,70,68.63,35.26,1
266,70,68.44,35.32,1
267,70,68.88,35.25,1
268,70,67.94,35.47,1
269,70,67.38,35.62,1
270,70,66.88,35.77,1
271,70,66.06,35.99,1
272,70,65.63,36.14,1
273,70,65.38,36.26,1
274,70,65.81,36.23,1
275,70,66.69,36.11,1
276,70,68.94,35.67,1
277,70,71.5,35.14,1
278,70,70.25,35.38,1
279,70,70.56,35.31,1
280,70,69.94,35.44,1
281,70,72.69,34.85,1
282,70,73.13,34.72,1
283,70,72.88,34.72,1
284,70,73.75,34.49,1
285,70,72.88,34.62,1
286,70,74.69,34.19,1
287,70,72.38,34.62,1
288,70,73.94,34.25,1
289,70,73.19,34.35,1
290,70,72.31,34.49,1
291,70,70.56,34.83,1
292,70,71,34.73,1
293,70,70.13,34.91,1
294,70,69.13,35.12,1
295,70,69.06,35.14,1
296,70,68.88,35.2,1
297,70,68.81,35.23,1
298,70,68.56,35.3,1
299,70,67.88,35.47,1
300,70,66.63,35.77,1
301,70,65,36.17,1
302,70,66.19,35.99,1
303,70,65.81,36.12,1
304,70,66.25,36.09,1
305,70,67.5,35.88,1
306,70,69.75,35.43,1
307,70,70.44,35.29,1
308,70,70.5,35.27,1
309,70,71.25,35.1,1
310,70,71.31,35.07,1
311,70,73.69,34.54,1
312,70,72.56,34.73,1
313,70,73.69,34.45,1
314,70,72.81,34.58,1
315,70,75,34.07,1
316,70,72.94,34.44,1
317,70,74.5,34.06,1
318,70,72,34.53,1
319,70,71.38,34.63,1
320,70,70.75,34.75,1
321,70,70.13,34.87,1
322,70,70.44,34.8,1
323,70,68.69,35.17,1
324,70,69.94,34.92,1
325,70,69,35.12,1
326,70,68.56,35.23,1
327,70,67.94,35.39,1
328,70,68.06,35.39,1
329,70,68.25,35.38,1
330,70,66.69,35.74,1
331,70,65.75,35.99,1
332,70,65.25,36.16,1
333,70,66.06,36.06,1
334,70,66.69,35.98,1
335,70,67.88,35.78,1
336,70,70.5,35.24,1
337,70,70.38,35.26,1
338,70,71.19,35.08,1
339,70,72.56,34.77,1
340,70,71.06,35.05,1
341,70,74.38,34.33,1
342,70,71.94,34.79,1
343,70,74.69,34.17,1
344,70,73.19,34.42,1
345,70,74.81,34.02,1
346,70,72.06,34.54,1
347,70,74.25,34.04,1
348,70,73,34.25,1
349,70,72.38,34.34,1
350,70,71.31,34.53,1
351,70,70.63,34.66,1
352,70,70.88,34.6,1
353,70,69.38,34.91,1
354,70,69.5,34.89,1
355,70,68.94,35.02,1
356,70,68.5,35.13,1
357,70,68,35.26,1
358,70,67.44,35.41,1
359,70,68,35.32,1
360,70,66.81,35.61,1
361,70,66.63,35.7,1
362,70,65.38,36.01,1
363,70,67,35.73,1
364,70,67.63,35.64,1
365,70,69.5,35.28,1
366,70,69.94,35.19,1
367,70,70.38,35.1,1
368,70,70.81,35,1
369,70,71.44,34.85,1
370,70,73.13,34.47,1
371,70,71.56,34.76,1
372,70,72.81,34.46,1
373,70,73.25,34.33,1
374,70,72,34.55,1
375,70,71.63,34.6,1
376,70,72.44,34.4,1
377,70,70.94,34.69,1
378,70,70.44,34.78,1
379,70,70.38,34.79,1
380,70,70.38,34.78,1
381,70,69.13,35.05,1
382,70,68.56,35.18,1
383,70,68.56,35.2,1
384,70,67.81,35.38,1
385,70,68.31,35.31,1
386,70,67.06,35.6,1
387,70,67.25,35.6,1
388,70,66.94,35.71,1
389,70,65.13,36.15,1
390,70,66.06,36.02,1
391,70,65.38,36.22,1
392,70,66.25,36.1,1
393,70,66.56,36.09,1
394,70,71.19,35.15,1
395,70,69.38,35.52,1
396,70,71.25,35.13,1
397,70,71.81,34.99,1
398,70,70.5,35.24,1
399,70,71.44,35.04,1
400,70,73.31,34.61,1
401,70,71.06,35.05,1
402,70,74.88,34.21,1
403,70,72.75,34.6,1
404,70,73.13,34.47,1
405,70,72.13,34.64,1
406,70,72.25,34.58,1
407,70,70.69,34.89,1
408,70,70.25,34.97,1
409,70,69.5,35.13,1
410,70,69.63,35.11,1
411,70,69.81,35.07,1
412,70,68.94,35.26,1
413,70,68.75,35.32,1
414,70,68.38,35.42,1
415,70,67.69,35.59,1
416,70,67.63,35.64,1
417,70,66.63,35.89,1
418,70,65.75,36.13,1
419,70,65.44,36.26,1
420,70,65.69,36.27,1
421,70,65.75,36.32,1
422,70,66.31,36.26,1
423,70,68.31,35.89,1
424,70,70.25,35.5,1
425,70,70.69,35.4,1
426,70,75.38,34.38,1
427,70,71.63,35.11,1
428,70,73.69,34.64,1
429,70,71.56,35.04,1
430,70,73.31,34.64,1
431,70,73.44,34.57,1
432,70,72,34.83,1
433,70,71.5,34.9,1
434,70,72.5,34.67,1
435,70,71.31,34.88,1
436,70,69.56,35.24,1
437,70,69.81,35.19,1
438,70,71.06,34.93,1
439,70,69.38,35.27,1
440,70,69.19,35.32,1
441,70,68.69,35.44,1
442,70,68.81,35.44,1
443,70,68.06,35.62,1
444,70,67.56,35.75,1
445,70,67.75,35.75,1
446,70,67.69,35.79,1
447,70,65.94,36.2,1
448,70,66,36.25,1
449,70,65.38,36.44,1
450,70,66.75,36.22,1
451,70,67.44,36.12,1
452,70,69.13,35.79,1
453,70,69.75,35.67,1
454,70,70.31,35.55,1
455,70,71.56,35.28,1
456,70,72.13,35.14,1
457,70,72.56,35.01,1
458,70,71.44,35.22,1
459,70,73.38,34.78,1
460,70,72.56,34.9,1
461,70,73.88,34.58,1
462,70,72.63,34.79,1
463,70,72.63,34.76,1
464,70,71.31,35,1
465,70,71.94,34.84,1
466,70,70.69,35.08,1
467,70,70.44,35.13,1
468,70,70.06,35.2,1
469,70,69.31,35.36,1
470,70,68.75,35.49,1
471,70,68.38,35.59,1
472,70,68.38,35.62,1
473,70,68.31,35.65,1
474,70,67.31,35.89,1
475,70,66.44,36.12,1
476,70,65.56,36.36,1
477,70,66.25,36.28,1
478,70,65.69,36.46,1
479,70,66.25,36.4,1
480,70,67.63,36.16,1
481,70,69.63,35.77,1
482,70,69.38,35.82,1
483,70,68.56,36.01,1
484,70,71.5,35.4,1
485,70,73.31,34.99,1
486,70,69.06,35.85,1
487,70,72.56,35.11,1
488,70,70.31,35.56,1
489,70,72.56,35.07,1
490,70,72.25,35.1,1
491,70,73.31,34.84,1
492,70,72.38,34.99,1
493,70,72.31,34.97,1
494,70,71.69,35.07,1
495,70,69.94,35.42,1
496,70,70.94,35.21,1
497,70,69.56,35.49,1
498,70,69.31,35.55,1
499,70,69.94,35.42,1
500,70,68.69,35.69,1
501,70,68.06,35.85,1
502,70,67.75,35.94,1
503,70,67.19,36.1,1
504,70,67.38,36.1,1
505,70,66.88,36.24,1
506,70,66.13,36.45,1
507,70,66.5,36.43,1
508,70,66.44,36.49,1
509,70,66.94,36.44,1
510,70,68.06,36.24,1
511,70,69.56,35.95,1
512,70,69.19,36.04,1
513,70,69.44,35.99,1
514,70,69.38,36.02,1
515,70,71.44,35.58,1
516,70,72.75,35.28,1
517,70,73.19,35.14,1
518,70,71.44,35.47,1
519,70,72.31,35.26,1
520,70,72.69,35.15,1
521,70,72.13,35.23,1
522,70,71.44,35.35,1
523,70,72.13,35.18,1
524,70,70.81,35.43,1
525,70,70.63,35.46,1
526,70,69.31,35.73,1
527,70,69.38,35.73,1
528,70,68.88,35.84,1
529,70,69.25,35.78,1
530,70,68.56,35.94,1
531,70,67.88,36.11,1
532,70,67.81,36.15,1
533,70,67.38,36.28,1
534,70,67.88,36.21,1
535,70,67.13,36.4,1
536,70,66.69,36.54,1
537,70,67.13,36.49,1
538,70,67.56,36.44,1
539,70,68.06,36.37,1
540,70,69.06,36.18,1
541,70,70.06,35.98,1
542,70,69.25,36.16,1
543,70,71.63,35.66,1
544,70,73.88,35.15,1
545,70,71.63,35.58,1
546,70,73,35.26,1
547,70,73.63,35.08,1
548,70,72.94,35.17,1
549,70,73.38,35.04,1
550,70,73.5,34.96,1
551,70,71.94,35.24,1
552,70,71.88,35.23,1
553,70,71.88,35.2,1
554,70,70.88,35.39,1
555,70,70.38,35.48,1
556,70,70.19,35.52,1
557,70,70.25,35.5,1
558,70,69.88,35.58,1
559,70,69.56,35.64,1
560,70,68.88,35.8,1
561,70,68.94,35.8,1
562,70,68.38,35.94,1
563,70,67.56,36.14,1
564,70,67.19,36.25,1
565,70,66.19,36.51,1
566,70,66.31,36.54,1
567,70,67.31,36.38,1
568,70,67.69,36.34,1
569,70,68.94,36.1,1
570,70,70.44,35.8,1
571,70,71.25,35.62,1
572,70,70.75,35.71,1
573,70,72.94,35.23,1
574,70,72.19,35.34,1
575,70,71.56,35.44,1
576,70,73.06,35.1,1
577,70,70.88,35.52,1
578,70,72.69,35.12,1
579,70,71.63,35.31,1
580,70,72.06,35.19,1
581,70,71.94,35.19,1
582,70,70.94,35.37,1
583,70,70.88,35.37,1
584,70,70.25,35.5,1
585,70,70.13,35.52,1
586,70,70.88,35.36,1
587,70,69.63,35.61,1
588,70,69.75,35.59,1
589,70,68.63,35.84,1
590,70,68.5,35.88,1
591,70,68.13,35.99,1
592,70,67.88,36.07,1
593,70,67.69,36.14,1
594,70,66.88,36.35,1
595,70,67.13,36.34,1
596,70,66.5,36.52,1
597,70,67.06,36.45,1
598,70,67.44,36.41,1
599,70,68.81,36.15,1
600,70,69.63,36,1
601,70,70.56,35.8,1
602,70,70.44,35.82,1
603,70,72.38,35.4,1
604,70,72.06,35.43,1
605,70,71.69,35.48,1
606,70,71.31,35.53,1
607,70,72.44,35.27,1
608,70,73.19,35.08,1
609,70,72.5,35.18,1
610,70,72.25,35.19,1
611,70,71.69,35.28,1
612,70,72,35.19,1
613,70,70.88,35.4,1
614,70,70,35.57,1
615,70,70,35.57,1
616,70,69.75,35.63,1
617,70,69.81,35.62,1
618,70,69.38,35.72,1
619,70,68.25,35.97,1
620,70,69.06,35.82,1
621,70,68.13,36.03,1
622,70,67.94,36.1,1
623,70,67.38,36.25,1
624,70,67,36.37,1
625,70,66.38,36.55,1
626,70,67.31,36.4,1
627,70,67.88,36.32,1
628,70,69.94,35.91,1
629,70,68.94,36.13,1
630,70,69.94,35.93,1
631,70,69.56,36.01,1
632,70,70.88,35.73,1
633,70,71.25,35.64,1
634,70,72.13,35.43,1
635,70,72.5,35.32,1
636,70,72.69,35.24,1
637,70,73.19,35.1,1
638,70,72.13,35.28,1
639,70,72.25,35.22,1
640,70,71.69,35.31,1
641,70,70.63,35.51,1
642,70,70.56,35.51,1
643,70,69.75,35.68,1
644,70,69.25,35.79,1
645,70,69.19,35.82,1
646,70,69,35.87,1
647,70,69.31,35.82,1
648,70,69.06,35.88,1
649,70,67.63,36.2,1
650,70,67.13,36.35,1
651,70,67.13,36.39,1
652,70,66.44,36.58,1
653,70,66.06,36.71,1
654,70,66.75,36.62,1
655,70,66.56,36.71,1
656,70,67.63,36.53,1
657,70,69.38,36.19,1
658,70,69.88,36.09,1
659,70,71.56,35.73,1
660,70,72.06,35.6,1
661,70,71.13,35.77,1
662,70,72.31,35.5,1
663,70,74.69,34.96,1
664,70,72.31,35.4,1
665,70,74.19,34.96,1
666,70,74.88,34.75,1
667,70,74.81,34.69,1
668,70,74.31,34.73,1
669,70,72.75,35,1
670,70,73.06,34.89,1
671,70,71.25,35.24,1
672,70,72.44,34.96,1
673,70,71.19,35.2,1
674,70,71.38,35.14,1
675,70,70.13,35.39,1
676,70,69.38,35.55,1
677,70,69.44,35.54,1
678,70,69.25,35.59,1
679,70,69.56,35.53,1
680,70,69.25,35.61,1
681,70,68.5,35.78,1
682,70,69.25,35.64,1
683,70,67.88,35.95,1
684,70,68.69,35.8,1
685,70,68.5,35.86,1
686,70,70,35.56,1
687,70,72.25,35.08,1
688,70,71.5,35.21,1
689,70,71.13,35.27,1
690,70,72.63,34.93,1
691,70,73.25,34.75,1
692,70,73.19,34.72,1
693,70,74.88,34.31,1
694,70,75.13,34.18,1
695,70,73.19,34.52,1
696,70,75,34.09,1
697,70,74.63,34.09,1
698,70,72.81,34.42,1
699,70,73.69,34.19,1
700,70,72.25,34.44,1
701,70,71.81,34.5,1
702,70,70.81,34.69,1
703,70,70.06,34.84,1
704,70,68.63,35.15,1
705,70,68.94,35.1,1
706,70,67.81,35.36,1
707,70,67.94,35.36,1
708,70,67.31,35.53,1
709,70,66.94,35.65,1
710,70,66.31,35.83,1
711,70,65.75,36,1
712,70,66.25,35.96,1
713,70,66.56,35.95,1
714,70,67.06,35.89,1
715,70,67.56,35.83,1
716,70,69.69,35.4,1
717,70,69.44,35.46,1
718,70,69.56,35.44,1
719,70,70.5,35.25,1
720,70,70.13,35.32,1
721,70,71.19,35.09,1
722,70,71,35.12,1
723,70,71.94,34.9,1
724,70,71,35.07,1
725,70,73.5,34.52,1
726,70,71.13,34.98,1
727,70,71.5,34.88,1
728,70,71.44,34.87,1
729,70,71.06,34.93,1
730,70,70.5,35.04,1
731,70,69.06,35.34,1
732,70,69.81,35.19,1
733,70,69.31,35.3,1
734,70,68.88,35.41,1
735,70,68.56,35.49,1
736,70,68.13,35.6,1
737,70,69,35.44,1
738,70,67.75,35.73,1
739,70,67.56,35.8,1
740,70,66.81,36,1
741,70,66.44,36.13,1
742,70,66.25,36.22,1
743,70,66.25,36.27,1
744,70,65.5,36.49,1
745,70,68.81,35.85,1
746,70,67.81,36.08,1
747,70,69.94,35.65,1
748,70,68.81,35.9,1
749,70,71.19,35.4,1
750,70,70.44,35.55,1
751,70,72.44,35.11,1
752,70,70.81,35.43,1
753,70,74.13,34.7,1
754,70,69.88,35.55,1
755,70,72.94,34.9,1
756,70,71.5,35.16,1
757,70,70.69,35.32,1
758,70,70.69,35.3,1
759,70,69.81,35.48,1
760,70,69.94,35.46,1
761,70,69.06,35.65,1
762,70,69.75,35.51,1
763,70,68.69,35.75,1
764,70,68.19,35.87,1
765,70,67.5,36.05,1
766,70,67.69,36.04,1
767,70,68.63,35.88,1
768,70,67.75,36.09,1
769,70,67.25,36.23,1
770,70,65.63,36.62,1
771,70,66.63,36.47,1
772,70,65.69,36.72,1
773,70,65.81,36.75,1
774,70,68.38,36.27,1
775,70,70.13,35.91,1
776,70,71.19,35.68,1
777,70,71.88,35.52,1
778,70,72.88,35.28,1
779,70,72.94,35.22,1
780,70,74.06,34.93,1
781,70,74.5,34.78,1
782,70,74,34.82,1
783,70,73.81,34.8,1
784,70,75.44,34.4,1
785,70,72.94,34.85,1
786,70,74.44,34.49,1
787,70,74.25,34.46,1
788,70,72.69,34.73,1
789,70,72.06,34.83,1
790,70,71.63,34.89,1
791,70,71.38,34.92,1
792,70,69.94,35.21,1
793,70,70.56,35.08,1
794,70,69.94,35.2,1
795,70,69.63,35.27,1
796,70,69.13,35.38,1
797,70,67.88,35.67,1
798,70,67.94,35.68,1
799,70,66.81,35.96,1
800,70,67.75,35.8,1
801,70,66.94,36.01,1
802,70,68.13,35.8,1
803,70,68.88,35.67,1
804,70,70.63,35.31,1
805,70,69.38,35.57,1
806,70,72.06,35,1
807,70,72.38,34.9,1
808,70,71.25,35.11,1
809,70,74.25,34.44,1
810,70,73.38,34.57,1
811,70,73.81,34.43,1
812,70,72,34.76,1
813,70,75.06,34.07,1
814,70,73.5,34.33,1
815,70,73.75,34.23,1
816,70,73.25,34.28,1
817,70,72.69,34.35,1
818,70,71.5,34.57,1
819,70,71.19,34.61,1
820,70,69.69,34.92,1
821,70,69.88,34.88,1
822,70,70.19,34.81,1
823,70,69.44,34.97,1
824,70,68.69,35.14,1
825,70,67.38,35.44,1
826,70,67.38,35.48,1
827,70,66.81,35.64,1
828,70,65.06,36.07,1
829,70,65.94,35.95,1
830,70,66.25,35.94,1
831,70,67.56,35.72,1
832,70,68.44,35.57,1
833,70,69.88,35.28,1
834,70,68.94,35.48,1
835,70,69.94,35.28,1
836,70,71.94,34.85,1
837,70,71.88,34.84,1
838,70,72.69,34.64,1
839,70,73.94,34.33,1
840,70,72.56,34.57,1
841,70,71.56,34.74,1
842,70,73.94,34.21,1
843,70,72.75,34.41,1
844,70,72.69,34.38,1
845,70,71.81,34.53,1
846,70,71.75,34.51,1
847,70,70.81,34.69,1
848,70,70.81,34.68,1
849,70,69.38,34.97,1
850,70,69.38,34.98,1
851,70,69.06,35.06,1
852,70,69.19,35.05,1
853,70,68.81,35.14,1
854,70,68.56,35.21,1
855,70,68.38,35.27,1
856,70,67.44,35.5,1
857,70,66.63,35.71,1
858,70,67.13,35.65,1
859,70,66.94,35.74,1
860,70,68.19,35.51,1
861,70,69.69,35.22,1
862,70,71.5,34.83,1
863,70,70.31,35.07,1
864,70,71.06,34.9,1
865,70,69.69,35.18,1
866,70,72.31,34.62,1
867,70,72.69,34.5,1
868,70,73,34.4,1
869,70,72,34.57,1
870,70,73.75,34.16,1
871,70,73.06,34.25,1
872,70,74.06,33.99,1
873,70,74,33.95,1
874,70,73.31,34.04,1
875,70,71.94,34.28,1
876,70,71.5,34.35,1
877,70,70.88,34.46,1
878,70,69.88,34.66,1
879,70,69.81,34.68,1
880,70,69.25,34.8,1
881,70,68.81,34.91,1
882,70,69.31,34.82,1
883,70,68.5,35,1
884,70,67.44,35.25,1
885,70,66.94,35.4,1
886,70,67.06,35.42,1
887,70,66.31,35.62,1
888,70,65.94,35.75,1
889,70,66.31,35.73,1
890,70,67.44,35.55,1
891,70,68.31,35.4,1
892,70,68.56,35.37,1
893,70,67.94,35.52,1
894,70,71.31,34.83,1
895,70,71.81,34.7,1
896,70,70.75,34.9,1
897,70,73.81,34.24,1
898,70,72.63,34.43,1
899,70,73,34.31,1
900,70,71.56,34.58,1
901,70,74.69,33.88,1
902,70,72.63,34.26,1
903,70,72.81,34.18,1
904,70,73.88,33.91,1
905,70,71.13,34.44,1
906,70,70.38,34.59,1
907,70,69.81,34.7,1
908,70,69.44,34.79,1
909,70,69.44,34.79,1
910,70,69.13,34.87,1
911,70,68.81,34.95,1
912,70,68.5,35.03,1
913,70,67.88,35.19,1
914,70,67.31,35.34,1
915,70,66.56,35.54,1
916,70,65.44,35.84,1
917,70,66.63,35.65,1
918,70,66.75,35.67,1
919,70,66.19,35.84,1
920,70,68.94,35.31,1
921,70,69.44,35.22,1
922,70,69.81,35.14,1
923,70,69.94,35.12,1
924,70,71.31,34.82,1
925,70,70.94,34.89,1
926,70,72.56,34.52,1
927,70,72,34.61,1
928,70,72.81,34.4,1
929,70,70.06,34.95,1
930,70,74.56,33.98,1
931,70,70.69,34.75,1
932,70,73.44,34.15,1
933,70,73,34.19,1
934,70,71.56,34.45,1
935,70,70.69,34.62,1
936,70,70.19,34.72,1
937,70,69.81,34.79,1
938,70,68.75,35.02,1
939,70,68.13,35.18,1
940,70,68.81,35.06,1
941,70,68.06,35.24,1
942,70,67.44,35.4,1
943,70,67.44,35.44,1
944,70,66.69,35.64,1
945,70,66,35.83,1
946,70,66,35.89,1
947,70,66.44,35.86,1
948,70,67.13,35.76,1
949,70,68.63,35.48,1
950,70,69.19,35.38,1
951,70,69.94,35.23,1
952,70,70.13,35.19,1
953,70,70.81,35.04,1
954,70,71.38,34.91,1
955,70,71,34.97,1
956,70,72.56,34.62,1
957,70,71.38,34.84,1
958,70,73.06,34.46,1
959,70,72.81,34.46,1
960,70,71.63,34.68,1
961,70,73.75,34.2,1
962,70,72.94,34.32,1
963,70,72.13,34.45,1
964,70,71.75,34.5,1
965,70,70.56,34.73,1
966,70,69.38,34.97,1
967,70,69.56,34.94,1
968,70,69,35.07,1
969,70,68.88,35.11,1
970,70,68.06,35.3,1
971,70,68.06,35.33,1
972,70,67.69,35.44,1
973,70,66.81,35.66,1
974,70,66.88,35.7,1
975,70,64.94,36.16,1
976,70,65.19,36.18,1
977,70,65.31,36.22,1
978,70,66.63,36.01,1
979,70,70.38,35.26,1
980,70,70.81,35.16,1
981,70,70.69,35.17,1
982,70,71,35.09,1
983,70,71.94,34.88,1
984,70,72.75,34.67,1
985,70,74,34.36,1
986,70,73,34.52,1
987,70,72.94,34.49,1
988,70,72.69,34.5,1
989,70,72.75,34.45,1
990,70,73.44,34.26,1
991,70,72.31,34.45,1
992,70,71.44,34.6,1
993,70,70.56,34.77,1
994,70,70.63,34.75,1
995,70,69.63,34.95,1
996,70,69,35.09,1
997,70,68.63,35.19,1
998,70,69,35.13,1
999,70,68.5,35.25,1
1000,70,67.38,35.51,1
1001,70,67.38,35.55,1
1002,70,67.13,35.65,1
1003,70,65.69,36,1
1004,70,65.88,36.02,1
1005,70,65.5,36.16,1
1006,70,64.44,36.46,1
