time,SP,PV,OP,ts
342,110,109.5,12.01,1
343,110,107.13,12.15,1
344,110,105,12.37,1
345,110,104,12.6,1
346,110,103.25,12.86,1
347,110,103.13,13.11,1
348,110,103,13.37,1
349,110,103,13.62,1
350,110,102.88,13.89,1
351,110,102.75,14.15,1
352,110,102.75,14.42,1
353,110,103.5,14.64,1
354,110,105.75,14.76,1
355,110,108.38,14.78,1
356,110,110.5,14.73,1
357,110,113,14.58,1
358,110,114.38,14.4,1
359,110,114.75,14.22,1
360,110,115.5,14.01,1
361,110,116,13.78,1
362,110,116.25,13.55,1
363,110,116.75,13.3,1
364,110,117,13.04,1
365,110,117.13,12.78,1
366,110,117.13,12.52,1
367,110,117.38,12.25,1
368,110,117.13,11.99,1
369,110,116.75,11.75,1
370,110,114.63,11.61,1
371,110,110.38,11.67,1
372,110,107.13,11.82,1
373,110,105.5,12.01,1
374,110,104.75,12.21,1
375,110,104.13,12.44,1
376,110,103.88,12.66,1
377,110,103.75,12.89,1
378,110,104.13,13.1,1
379,110,104.25,13.31,1
380,110,104,13.53,1
381,110,103.88,13.76,1
382,110,104.13,13.97,1
383,110,103.88,14.19,1
384,110,104.63,14.38,1
385,110,105.75,14.52,1
386,110,108.5,14.53,1
387,110,111,14.45,1
388,110,113.38,14.29,1
389,110,115.13,14.08,1
390,110,116,13.85,1
391,110,116.88,13.58,1
392,110,116.38,13.36,1
393,110,116.63,13.11,1
394,110,116.5,12.88,1
395,110,116.63,12.64,1
396,110,116.38,12.41,1
397,110,116.25,12.18,1
398,110,115.88,11.97,1
399,110,114.75,11.82,1
400,110,112.13,11.78,1
401,110,108.88,11.87,1
402,110,106.63,12.03,1
403,110,105.38,12.22,1
404,110,104.88,12.41,1
405,110,104.63,12.61,1
406,110,104.38,12.82,1
407,110,103.88,13.05,1
408,110,103.75,13.28,1
409,110,104,13.49,1
410,110,104,13.71,1
411,110,104.13,13.93,1
412,110,104.25,14.13,1
413,110,104.63,14.32,1
414,110,105.63,14.47,1
415,110,108,14.5,1
416,110,109.88,14.48,1
417,110,111.38,14.41,1
418,110,113.5,14.25,1
419,110,115.13,14.03,1
420,110,116.25,13.79,1
421,110,116.5,13.55,1
422,110,116.63,13.31,1
423,110,116.75,13.06,1
424,110,116.75,12.81,1
425,110,117.38,12.53,1
426,110,117.25,12.27,1
427,110,117.25,12.01,1
428,110,116.63,11.78,1
429,110,115.13,11.61,1
430,110,111.88,11.59,1
431,110,109,11.67,1
432,110,107.13,11.81,1
433,110,105.25,12.01,1
434,110,104.38,12.23,1
435,110,104.13,12.44,1
436,110,103.88,12.67,1
437,110,103.88,12.9,1
438,110,103.75,13.12,1
439,110,103.75,13.35,1
440,110,104.13,13.56,1
441,110,105,13.73,1
442,110,105.25,13.9,1
443,110,105.88,14.04,1
444,110,106.75,14.14,1
445,110,107.88,14.2,1
446,110,109.75,14.19,1
447,110,112,14.08,1
448,110,113.13,13.95,1
449,110,113.88,13.79,1
450,110,114,13.65,1
451,110,113.88,13.51,1
452,110,113.88,13.37,1
453,110,114.25,13.21,1
454,110,114.5,13.04,1
455,110,114.63,12.87,1
456,110,114.38,12.71,1
457,110,114.38,12.55,1
458,110,113.75,12.43,1
459,110,112.5,12.35,1
460,110,112,12.29,1
461,110,111.88,12.22,1
462,110,111.5,12.17,1
463,110,111.25,12.13,1
464,110,110.5,12.12,1
465,110,109.13,12.18,1
466,110,108.25,12.25,1
467,110,107.88,12.34,1
468,110,107.75,12.42,1
469,110,107.88,12.5,1
470,110,107.5,12.59,1
471,110,108.25,12.65,1
472,110,108.88,12.68,1
473,110,109.13,12.71,1
474,110,109.38,12.72,1
475,110,109.5,12.74,1
476,110,109.5,12.76,1
477,110,109.88,12.76,1
478,110,110.13,12.75,1
479,110,110.25,12.74,1
480,110,110,12.74,1
481,110,110.5,12.72,1
482,110,110.63,12.69,1
483,110,110.63,12.67,1
484,110,110.75,12.64,1
485,110,110.75,12.61,1
486,110,110.13,12.62,1
487,110,109.25,12.66,1
488,110,108.63,12.72,1
489,110,108.63,12.77,1
490,110,108.38,12.83,1
491,110,108.25,12.9,1
492,110,108.38,12.95,1
493,110,107.88,13.04,1
494,110,108.13,13.1,1
495,110,108.25,13.17,1
496,110,107.88,13.25,1
497,110,108,13.32,1
498,110,108.38,13.37,1
499,110,108.25,13.44,1
500,110,107.88,13.52,1
501,110,107.63,13.61,1
502,110,108.75,13.64,1
503,110,109.13,13.67,1
504,110,109.63,13.67,1
505,110,109.63,13.69,1
506,110,109.88,13.69,1
507,110,109.63,13.7,1
508,110,109.88,13.71,1
509,110,110.38,13.68,1
510,110,110.63,13.66,1
511,110,110.5,13.64,1
512,110,110.63,13.62,1
513,110,110.63,13.59,1
514,110,110.5,13.58,1
515,110,110.88,13.54,1
516,110,110.75,13.51,1
517,110,109.88,13.53,1
518,110,109.38,13.56,1
519,110,108.88,13.61,1
520,110,108.75,13.66,1
521,110,108.5,13.72,1
522,110,108.13,13.79,1
523,110,107.88,13.87,1
524,110,108.38,13.92,1
525,110,108.38,13.98,1
526,110,108.25,14.05,1
527,110,108.5,14.1,1
528,110,108.38,14.16,1
529,110,108.5,14.21,1
530,110,109.75,14.2,1
531,110,111.75,14.11,1
532,110,112.38,14.01,1
533,110,113.13,13.89,1
534,110,113.25,13.77,1
535,110,113.75,13.62,1
536,110,113.75,13.49,1
537,110,113.75,13.35,1
538,110,113.88,13.21,1
539,110,113.5,13.09,1
540,110,114,12.93,1
541,110,114,12.79,1
542,110,113.88,12.65,1
543,110,113.88,12.51,1
544,110,114,12.36,1
545,110,114.38,12.19,1
546,110,113.88,12.06,1
547,110,113.5,11.94,1
548,110,113,11.84,1
549,110,111.63,11.8,1
550,110,109.25,11.86,1
551,110,106.88,12.01,1
552,110,105.25,12.21,1
553,110,104.38,12.43,1
554,110,104.25,12.64,1
555,110,103.5,12.89,1
556,110,103.88,13.1,1
557,110,104.25,13.31,1
558,110,104.25,13.52,1
559,110,104.13,13.73,1
560,110,104.63,13.92,1
561,110,105.13,14.09,1
562,110,105.88,14.23,1
563,110,106.5,14.35,1
564,110,108.13,14.39,1
565,110,110.38,14.34,1
566,110,111.88,14.25,1
567,110,112.38,14.16,1
568,110,112.75,14.05,1
569,110,112.75,13.95,1
570,110,112.5,13.87,1
571,110,112.63,13.77,1
572,110,112.88,13.66,1
573,110,113.13,13.54,1
574,110,113.5,13.41,1
575,110,113.63,13.27,1
576,110,113.13,13.17,1
577,110,113.13,13.05,1
578,110,112.88,12.95,1
579,110,112.25,12.88,1
580,110,111.88,12.82,1
581,110,111.75,12.76,1
582,110,111.38,12.71,1
583,110,111.25,12.67,1
584,110,111.13,12.63,1
585,110,111.38,12.58,1
586,110,111.5,12.52,1
587,110,111.5,12.46,1
588,110,111.38,12.42,1
589,110,111.5,12.36,1
590,110,111.63,12.3,1
591,110,111.63,12.24,1
592,110,111.13,12.21,1
593,110,110,12.22,1
594,110,109.63,12.24,1
595,110,109.13,12.28,1
596,110,109.13,12.31,1
597,110,109.13,12.35,1
598,110,109.25,12.37,1
599,110,109.38,12.39,1
600,110,109.13,12.43,1
601,110,109.63,12.43,1
602,110,109.13,12.47,1
603,110,109.13,12.51,1
604,110,109.38,12.52,1
605,110,109.38,12.55,1
606,110,109.5,12.56,1
607,110,109.63,12.57,1
608,110,109.38,12.6,1
609,110,108.63,12.66,1
610,110,108.5,12.72,1
611,110,108.25,12.79,1
612,110,107.88,12.87,1
613,110,107.63,12.96,1
614,110,107.88,13.03,1
615,110,108.13,13.1,1
616,110,108.25,13.16,1
617,110,108.38,13.22,1
618,110,107.88,13.3,1
619,110,107.75,13.39,1
620,110,107.88,13.46,1
621,110,107.63,13.55,1
622,110,107.75,13.63,1
623,110,107.88,13.71,1
624,110,108.38,13.76,1
625,110,108.63,13.81,1
626,110,109.75,13.8,1
627,110,110.13,13.79,1
628,110,110.25,13.78,1
629,110,110.63,13.75,1
630,110,110.38,13.74,1
631,110,110.38,13.72,1
632,110,110.38,13.71,1
633,110,109.5,13.74,1
634,110,109,13.79,1
635,110,108,13.88,1
636,110,107.88,13.95,1
637,110,108.13,14.02,1
638,110,107.75,14.11,1
639,110,107.63,14.2,1
640,110,107.63,14.28,1
641,110,108.88,14.3,1
642,110,110.38,14.27,1
643,110,110.5,14.25,1
644,110,110.75,14.22,1
645,110,111,14.18,1
646,110,111.25,14.13,1
647,110,111.63,14.06,1
648,110,111.63,14,1
649,110,111.38,13.96,1
650,110,111.38,13.91,1
651,110,111.75,13.84,1
652,110,111.88,13.77,1
653,110,112.5,13.67,1
654,110,113.13,13.54,1
655,110,113.5,13.41,1
656,110,113.25,13.29,1
657,110,113.38,13.17,1
658,110,113.5,13.04,1
659,110,113.5,12.91,1
660,110,113.25,12.8,1
661,110,113.13,12.69,1
662,110,112.88,12.58,1
663,110,113,12.47,1
664,110,113,12.36,1
665,110,112.63,12.27,1
666,110,112.13,12.2,1
667,110,111.75,12.15,1
668,110,111.63,12.09,1
669,110,110.5,12.09,1
670,110,109.13,12.14,1
671,110,108.25,12.22,1
672,110,107.75,12.31,1
673,110,107.5,12.4,1
674,110,107.5,12.49,1
675,110,107.38,12.59,1
676,110,107.5,12.68,1
677,110,107.88,12.75,1
678,110,108.38,12.8,1
679,110,108.75,12.84,1
680,110,108.88,12.88,1
681,110,109.13,12.91,1
682,110,109.5,12.92,1
683,110,109.75,12.93,1
684,110,109.88,12.93,1
685,110,109.88,12.94,1
686,110,109.88,12.94,1
687,110,110.38,12.92,1
688,110,110.38,12.91,1
689,110,110.38,12.89,1
690,110,110.63,12.86,1
691,110,109.88,12.88,1
692,110,109.25,12.92,1
693,110,108.38,12.99,1
694,110,108,13.07,1
695,110,107.63,13.16,1
696,110,107.13,13.27,1
697,110,106.75,13.4,1
698,110,106.75,13.52,1
699,110,106.75,13.63,1
700,110,106.75,13.75,1
701,110,106.63,13.88,1
702,110,106.5,14.01,1
703,110,106.75,14.12,1
704,110,106.88,14.23,1
705,110,107.63,14.31,1
706,110,108.63,14.34,1
707,110,109.75,14.34,1
708,110,111.5,14.25,1
709,110,112.38,14.15,1
710,110,113,14.04,1
711,110,112.75,13.94,1
712,110,112.63,13.85,1
713,110,112.88,13.74,1
714,110,112.63,13.64,1
715,110,113,13.53,1
716,110,113.25,13.41,1
717,110,113.75,13.26,1
718,110,113.63,13.13,1
719,110,113.63,13,1
720,110,113.13,12.89,1
721,110,112.13,12.83,1
722,110,111.5,12.79,1
723,110,111.38,12.74,1
724,110,111,12.71,1
725,110,110.75,12.69,1
726,110,110.75,12.66,1
727,110,110.38,12.65,1
728,110,110.25,12.64,1
729,110,110.38,12.63,1
730,110,110.38,12.61,1
731,110,110.38,12.6,1
732,110,110.13,12.6,1
733,110,110.13,12.59,1
734,110,110.13,12.59,1
735,110,110.63,12.56,1
736,110,111.5,12.49,1
737,110,111.63,12.43,1
738,110,111.63,12.37,1
739,110,112.38,12.27,1
740,110,112.63,12.17,1
741,110,112.13,12.1,1
742,110,111.25,12.07,1
743,110,110.5,12.07,1
744,110,110.38,12.05,1
745,110,109.75,12.07,1
746,110,109.88,12.07,1
747,110,110,12.07,1
748,110,110.13,12.07,1
749,110,109.75,12.08,1
750,110,109.88,12.08,1
751,110,109.63,12.1,1
752,110,109.13,12.14,1
753,110,108.13,12.22,1
754,110,107.63,12.32,1
755,110,107.63,12.41,1
756,110,107.63,12.49,1
757,110,107.5,12.58,1
758,110,107.13,12.7,1
759,110,107.5,12.78,1
760,110,107.38,12.88,1
761,110,107.13,12.99,1
762,110,107.25,13.08,1
763,110,107.13,13.19,1
764,110,107,13.3,1
765,110,107.13,13.41,1
766,110,107.13,13.51,1
767,110,107.38,13.6,1
768,110,107.88,13.67,1
769,110,108.75,13.7,1
770,110,109.13,13.73,1
771,110,109.25,13.76,1
772,110,109.5,13.77,1
773,110,109.88,13.77,1
774,110,110.38,13.75,1
775,110,110.13,13.75,1
776,110,110,13.75,1
777,110,110.63,13.72,1
778,110,110.75,13.69,1
779,110,110.88,13.65,1
780,110,110.38,13.65,1
781,110,110.13,13.65,1
782,110,109,13.7,1
783,110,108.38,13.77,1
784,110,107.88,13.85,1
785,110,107.5,13.95,1
786,110,107.75,14.03,1
787,110,107.5,14.12,1
788,110,107.38,14.22,1
789,110,108,14.28,1
790,110,109.5,14.28,1
791,110,110.38,14.25,1
792,110,111.5,14.18,1
793,110,111.63,14.12,1
794,110,111.63,14.06,1
795,110,111.13,14.03,1
796,110,111.63,13.96,1
797,110,112.25,13.87,1
798,110,112.75,13.76,1
799,110,113.38,13.63,1
800,110,113.63,13.49,1
801,110,113.13,13.39,1
802,110,112.88,13.29,1
803,110,112.75,13.19,1
804,110,113,13.07,1
805,110,113.25,12.95,1
806,110,113.5,12.82,1
807,110,113.38,12.7,1
808,110,112.88,12.6,1
809,110,112.75,12.5,1
810,110,113.13,12.38,1
811,110,113,12.28,1
812,110,112.5,12.19,1
813,110,112,12.13,1
814,110,111.5,12.08,1
815,110,111.13,12.05,1
816,110,110.25,12.05,1
817,110,109.13,12.1,1
818,110,107.75,12.2,1
819,110,107.5,12.3,1
820,110,107.25,12.4,1
821,110,107.25,12.5,1
822,110,107.13,12.61,1
823,110,107.38,12.7,1
824,110,108,12.76,1
825,110,108.88,12.79,1
826,110,109.25,12.81,1
827,110,109.63,12.82,1
828,110,110.13,12.81,1
829,110,110,12.81,1
830,110,110.38,12.79,1
831,110,110.13,12.79,1
832,110,110.38,12.77,1
833,110,110.63,12.75,1
834,110,110.5,12.73,1
835,110,110.63,12.71,1
836,110,110.63,12.68,1
837,110,110.38,12.67,1
838,110,110.75,12.64,1
839,110,109.88,12.66,1
840,110,108.5,12.73,1
841,110,108.25,12.8,1
842,110,108.13,12.87,1
843,110,108.38,12.93,1
844,110,108.13,13,1
845,110,107.38,13.11,1
846,110,107.25,13.21,1
847,110,107.13,13.31,1
848,110,107,13.43,1
849,110,107.13,13.53,1
850,110,107.5,13.61,1
851,110,107.75,13.69,1
852,110,108.13,13.75,1
853,110,108.75,13.79,1
854,110,109.38,13.8,1
855,110,109.75,13.81,1
856,110,109.88,13.81,1
857,110,110.38,13.79,1
858,110,110.5,13.77,1
859,110,110.13,13.77,1
860,110,110.38,13.75,1
861,110,110.25,13.75,1
862,110,110.25,13.74,1
863,110,110.25,13.73,1
864,110,110.5,13.7,1
865,110,110.25,13.7,1
866,110,110.25,13.69,1
867,110,110,13.69,1
868,110,109.75,13.71,1
869,110,109,13.75,1
870,110,108.63,13.81,1
871,110,108.5,13.87,1
872,110,108.25,13.93,1
873,110,107.88,14.02,1
874,110,107.88,14.1,1
875,110,107.88,14.17,1
876,110,107.88,14.25,1
877,110,109.5,14.24,1
878,110,110.38,14.22,1
879,110,111,14.17,1
880,110,111.5,14.11,1
881,110,111.5,14.05,1
882,110,111.88,13.98,1
883,110,112.63,13.87,1
884,110,113.25,13.74,1
885,110,113.75,13.6,1
886,110,113.88,13.46,1
887,110,113.88,13.32,1
888,110,114.13,13.16,1
889,110,114.38,13,1
890,110,114.63,12.83,1
891,110,114.63,12.66,1
892,110,114.63,12.49,1
893,110,115,12.3,1
894,110,114.75,12.13,1
895,110,114.63,11.97,1
896,110,113.88,11.84,1
897,110,112.75,11.75,1
898,110,110,11.79,1
899,110,107.5,11.92,1
900,110,106,12.09,1
901,110,105.25,12.28,1
902,110,104.88,12.47,1
903,110,104.88,12.66,1
904,110,104.63,12.86,1
905,110,104.25,13.07,1
906,110,104.25,13.28,1
907,110,104.38,13.48,1
908,110,104.25,13.7,1
909,110,104.25,13.9,1
910,110,104.5,14.1,1
911,110,104.38,14.31,1
912,110,104.75,14.49,1
913,110,107.13,14.56,1
914,110,109.38,14.55,1
915,110,111.13,14.48,1
916,110,113.13,14.34,1
917,110,115.38,14.11,1
918,110,116.5,13.85,1
919,110,117.25,13.58,1
920,110,117.38,13.31,1
921,110,117.63,13.03,1
922,110,117.88,12.74,1
923,110,117.25,12.48,1
924,110,117.38,12.21,1
925,110,117.25,11.95,1
926,110,116.63,11.72,1
927,110,114.25,11.6,1
928,110,111.13,11.6,1
929,110,108.25,11.71,1
930,110,106.38,11.87,1
931,110,105.38,12.06,1
932,110,105,12.24,1
933,110,104.75,12.44,1
934,110,105,12.62,1
935,110,105.25,12.79,1
936,110,105.38,12.95,1
937,110,105.38,13.12,1
938,110,105.13,13.3,1
939,110,104.75,13.5,1
940,110,104.63,13.7,1
941,110,104.5,13.9,1
942,110,104.63,14.1,1
943,110,105.38,14.25,1
944,110,106.38,14.37,1
945,110,108.63,14.38,1
946,110,110.5,14.34,1
947,110,111.88,14.25,1
948,110,112.25,14.16,1
949,110,112.63,14.06,1
950,110,112.88,13.95,1
951,110,113.13,13.83,1
952,110,113.13,13.72,1
953,110,113.25,13.6,1
954,110,113.13,13.49,1
955,110,113.5,13.35,1
956,110,113.38,13.23,1
957,110,113.38,13.11,1
958,110,112.88,13.01,1
959,110,112.38,12.93,1
960,110,111.63,12.89,1
961,110,111.5,12.83,1
962,110,111.13,12.8,1
963,110,110.75,12.78,1
964,110,110.5,12.76,1
965,110,110.63,12.74,1
966,110,110.38,12.73,1
967,110,110.25,12.72,1
968,110,110.25,12.71,1
969,110,110.13,12.71,1
970,110,110.25,12.7,1
971,110,110.63,12.67,1
972,110,111.25,12.61,1
973,110,111.88,12.54,1
974,110,112.25,12.45,1
975,110,112.75,12.34,1
976,110,112.75,12.24,1
977,110,113.13,12.12,1
978,110,113.13,12.01,1
979,110,112.63,11.92,1
980,110,110.88,11.91,1
981,110,110.38,11.91,1
982,110,109.63,11.93,1
983,110,107.75,12.04,1
984,110,107,12.16,1
985,110,105.88,12.33,1
986,110,105.13,12.52,1
987,110,103.88,12.76,1
988,110,103.75,12.99,1
989,110,103.5,13.23,1
990,110,103.5,13.47,1
991,110,103.5,13.71,1
992,110,103.38,13.95,1
993,110,103.38,14.19,1
994,110,103.13,14.45,1
995,110,103.88,14.66,1
996,110,105.88,14.78,1
997,110,108.13,14.81,1
998,110,110.88,14.74,1
999,110,113,14.6,1
1000,110,115,14.38,1
1001,110,115.88,14.16,1
1002,110,116.88,13.89,1
1003,110,117.13,13.63,1
1004,110,117.13,13.37,1
1005,110,117,13.11,1
1006,110,117.38,12.84,1
1007,110,117.75,12.55,1
1008,110,117.88,12.26,1
1009,110,117.75,11.98,1
