,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
11,0.1133769203563683,0.1133769203563683,0.3940992919780372,0.07601862965405402,0.00834269286028867,0.10386702382953823,0.05587972656551233,0.982885781096212,0.5376636332845898,0.06800167338207273,1.0,0.06770452269767849,0.02104871369202576,0.07601862965405419,0.15489539195474433,0.16172977908165234,0.16172977908165234,0.09430798153908411,0.00677487511224165,0.0022630730191690713,0.009557238855601623,0.07223815966410672,0.6304043801931177,0.24127591763440556,0.020334303351992326,0.6318739043352045,0.06793234485765984,0.00581972373068259,0.006774875112241711,0.14360147543466106
12,0.8800749650986525,0.8800749650986525,0.23550368590485826,0.9996008702222796,0.013016836367432984,0.9727017578159004,0.34981147919529326,0.0629519137273711,0.1419808542942147,0.9833823083056584,0.06770452269767849,1.0,0.0018960303774383641,0.9996008702222837,0.12047192744136576,0.0433303721866353,0.043330372186635296,0.26182174859343915,0.13474564504891257,0.008750395841554334,0.1121518653535727,0.03238402377419179,0.02196670826634592,0.15847297141392883,0.05814908805922195,0.019905332553088306,0.1769168306078153,0.001395738218729042,0.1347456450489123,0.06237731344559413
13,0.06534531998507086,0.06534531998507087,0.014437222024768845,0.0008048459622548126,0.43794574031908373,0.0031080079307787335,0.23465524475930333,0.0174871275136394,0.0158830951309089,0.049638744269664976,0.02104871369202576,0.0018960303774383641,1.0,0.0008048459622548588,0.007476121546166016,0.0030596102222313227,0.003059610222231323,0.015714071543586526,0.005506323044472069,0.03227547181422079,0.0003690425825307723,0.022705980215541603,0.04184234925341597,0.037599110545133894,0.002002107175053217,0.03539977970102224,0.012138076892799023,0.0828207054974887,0.005506323044472048,0.0050164538406815016
14,0.8781377699875358,0.8781377699875357,0.2451340421999075,0.9999999999999989,0.01181192009069986,0.9719402890946335,0.34914526806608925,0.07093512935721548,0.15038501611195854,0.984033356962447,0.07601862965405419,0.9996008702222837,0.0008048459622548588,1.0,0.11630794911748077,0.04443602379657059,0.044436023796570606,0.271211587687369,0.14163177292682746,0.008925069071119908,0.11902220466251154,0.03134887855379544,0.018206498201154605,0.16459368337181418,0.06571322774061172,0.01607730624592944,0.18172777262967452,0.0012796188782542334,0.14163177292682724,0.05672165650012801
15,0.0996312213346725,0.0996312213346725,0.28193482216964716,0.116307949117481,0.0015506616808728417,0.10622955807133307,0.04040561860219511,0.15208208754869423,0.28645899644902006,0.12184502317332228,0.15489539195474433,0.12047192744136576,0.007476121546166016,0.11630794911748077,1.0,0.15631074886566618,0.15631074886566618,0.21932241076298065,0.2998180659206583,0.01161036111109127,0.25880099629949427,0.04870237143007157,0.14976984707085794,0.27979624185864366,0.18812891626328526,0.14081833599918986,0.2249352317331442,0.024907247426296446,0.29981806592065813,0.402022173080756
16,0.043009556439980307,0.043009556439980307,0.2524848066624466,0.04443602379657056,0.0014422990047799587,0.04519088703663556,0.02234812629729864,0.163022067910423,0.2228014991484422,0.04707303145076484,0.16172977908165234,0.0433303721866353,0.0030596102222313227,0.04443602379657059,0.15631074886566618,1.0,1.0000000000000002,0.03658485835781369,0.33034991782659306,0.0020108796251206767,0.29118618213160485,0.1029441729240652,0.05682662014685083,0.03243268455387853,0.35827314005986927,0.068107242214743,0.27947613891338596,0.01143079285439681,0.3303499178265932,0.16255314150209146
17,0.043009556439980307,0.043009556439980307,0.25248480666244655,0.04443602379657056,0.0014422990047799553,0.04519088703663556,0.022348126297298643,0.16302206791042298,0.22280149914844222,0.04707303145076486,0.16172977908165234,0.043330372186635296,0.003059610222231323,0.044436023796570606,0.15631074886566618,1.0000000000000002,1.0,0.03658485835781368,0.33034991782659306,0.0020108796251206676,0.2911861821316049,0.10294417292406523,0.05682662014685077,0.03243268455387854,0.3582731400598693,0.068107242214743,0.279476138913386,0.01143079285439681,0.33034991782659323,0.1625531415020915
18,0.21032784448932493,0.21032784448932493,0.5867326299624559,0.2712115876873682,0.004256199260428445,0.25418606806167626,0.08453867546476349,0.08473323063585271,0.22306927400922488,0.2693771491270894,0.09430798153908411,0.26182174859343915,0.015714071543586526,0.271211587687369,0.21932241076298065,0.03658485835781369,0.03658485835781368,1.0,0.36045596368934263,0.0030533275427698054,0.4096724747211835,0.04853652893512949,0.24612199286815514,0.4462409381103474,0.4033164062322637,0.2535297979550789,0.2413334195272445,0.0019095209861825456,0.3604559636893426,0.1644867843941582
19,0.1146110284823095,0.11461102848230953,0.3539126791262067,0.1416317729268272,0.01245858539189197,0.027738736898275794,0.04621178192941256,0.0014120605380186927,0.3707430468863021,0.10731321506207,0.00677487511224165,0.13474564504891257,0.005506323044472069,0.14163177292682746,0.2998180659206583,0.33034991782659306,0.33034991782659306,0.36045596368934263,1.0,0.020918224779616374,0.9472730634007831,0.19974349339778635,0.0337758708748405,0.4219348749738891,0.8412313332464652,0.03690672394677389,0.9582119485662658,0.010358425814412488,1.0000000000000009,0.05037731846063328
20,0.0011000581414172005,0.0011000581414172016,0.0024840921628056776,0.0089250690711199,0.1055786705908737,0.00269986155844528,0.018278636465960344,0.004683931961201283,0.0026801884247178204,0.011220023923338068,0.0022630730191690713,0.008750395841554334,0.03227547181422079,0.008925069071119908,0.01161036111109127,0.0020108796251206767,0.0020108796251206676,0.0030533275427698054,0.020918224779616374,1.0,0.013039032924768382,0.4706566384651817,0.001282454609340553,0.009210757181091617,0.02479279801736482,0.0018005905881410926,0.025873368643954685,0.5134518430728447,0.020918224779616353,0.004316826766914619
21,0.10305889548473549,0.10305889548473547,0.3746029404185276,0.11902220466251133,0.009233962748590332,0.021666458576775426,0.041027968134283464,0.014697497796779459,0.3716021545645457,0.09087162075669943,0.009557238855601623,0.1121518653535727,0.0003690425825307723,0.11902220466251154,0.25880099629949427,0.29118618213160485,0.2911861821316049,0.4096724747211835,0.9472730634007831,0.013039032924768382,1.0,0.20991958204260205,0.047508025453158076,0.43843505602835275,0.8491272716069747,0.04491184352943886,0.8630199963925556,0.012854957468526556,0.9472730634007842,0.06833036768184408
22,0.03518782436189847,0.03518782436189847,0.054267916892905214,0.0313488785537956,0.04113995990484781,0.0040252415542455875,0.05625759548018077,0.07189182604730023,0.06065870776558001,0.011319212973081492,0.07223815966410672,0.03238402377419179,0.022705980215541603,0.03134887855379544,0.04870237143007157,0.1029441729240652,0.10294417292406523,0.04853652893512949,0.19974349339778635,0.4706566384651817,0.20991958204260205,1.0,0.037658397991785296,0.06163776833200558,0.19707545545175495,0.03620968140231889,0.18861777826142642,0.2952365557558899,0.1997434933977864,0.02355116946954725
23,0.016603439681402963,0.01660343968140297,0.2550240879655306,0.018206498201154546,0.02573653884464858,0.0034771031301187565,0.02637456140182171,0.6321009901592637,0.4022087815737204,0.022775352858705005,0.6304043801931177,0.02196670826634592,0.04184234925341597,0.018206498201154605,0.14976984707085794,0.05682662014685083,0.05682662014685077,0.24612199286815514,0.0337758708748405,0.001282454609340553,0.047508025453158076,0.037658397991785296,1.0,0.4278472239329721,0.15399350780585722,0.9818400963135256,0.08169278003877031,0.0056204947842688115,0.03377587087484066,0.14166788844116596
24,0.030817789089958542,0.030817789089958542,0.3928445455232983,0.16459368337181415,0.005915291834305466,0.11411616473883025,0.002804672780326004,0.23591479661372025,0.6308753094435783,0.1323840640996306,0.24127591763440556,0.15847297141392883,0.037599110545133894,0.16459368337181418,0.27979624185864366,0.03243268455387853,0.03243268455387854,0.4462409381103474,0.4219348749738891,0.009210757181091617,0.43843505602835275,0.06163776833200558,0.4278472239329721,1.0,0.2085980676334105,0.4497728406704517,0.33744193741547346,0.016190468696825035,0.42193487497388843,0.2453437078348331
25,0.11209154218210608,0.11209154218210608,0.3832460231674121,0.06571322774061183,0.009874520280631415,0.013580866188998503,0.05087179245904804,0.025850914726137982,0.2077054721157702,0.053419299853152295,0.020334303351992326,0.05814908805922195,0.002002107175053217,0.06571322774061172,0.18812891626328526,0.35827314005986927,0.3582731400598693,0.4033164062322637,0.8412313332464652,0.02479279801736482,0.8491272716069747,0.19707545545175495,0.15399350780585722,0.2085980676334105,1.0,0.15646564061658863,0.7467872633062701,0.0012723484519273206,0.8412313332464649,0.023629336311949134
26,0.01799669088272558,0.017996690882725586,0.2586209055810498,0.016077306245929575,0.011448467225310776,0.005653350396290761,0.020235193723145844,0.6245160147165006,0.4004558879206277,0.02069471048936544,0.6318739043352045,0.019905332553088306,0.03539977970102224,0.01607730624592944,0.14081833599918986,0.068107242214743,0.068107242214743,0.2535297979550789,0.03690672394677389,0.0018005905881410926,0.04491184352943886,0.03620968140231889,0.9818400963135256,0.4497728406704517,0.15646564061658863,1.0,0.08807240093666448,0.005695491878452996,0.03690672394677415,0.14159959044264994
27,0.08503901427948464,0.08503901427948464,0.27372533745328714,0.1817277726296751,0.01694156273243038,0.060992625967329496,0.03105165406966103,0.07257461187899912,0.293142020978622,0.14752497793907396,0.06793234485765984,0.1769168306078153,0.012138076892799023,0.18172777262967452,0.2249352317331442,0.27947613891338596,0.279476138913386,0.2413334195272445,0.9582119485662658,0.025873368643954685,0.8630199963925556,0.18861777826142642,0.08169278003877031,0.33744193741547346,0.7467872633062701,0.08807240093666448,1.0,0.012327206023565037,0.9582119485662649,0.014302527229262545
28,0.002534563878551004,0.0025345638785510037,0.0058388703950089296,0.0012796188782542208,0.035314960703352494,0.007132404866582069,0.01043409660075809,0.0096715469861776,0.026512022697608082,0.0016952190385650372,0.00581972373068259,0.001395738218729042,0.0828207054974887,0.0012796188782542334,0.024907247426296446,0.01143079285439681,0.01143079285439681,0.0019095209861825456,0.010358425814412488,0.5134518430728447,0.012854957468526556,0.2952365557558899,0.0056204947842688115,0.016190468696825035,0.0012723484519273206,0.005695491878452996,0.012327206023565037,1.0,0.010358425814412455,0.0032697347435252195
29,0.11461102848230993,0.11461102848230993,0.35391267912620683,0.1416317729268272,0.012458585391891975,0.02773873689827536,0.04621178192941261,0.0014120605380191,0.3707430468863019,0.10731321506206969,0.006774875112241711,0.1347456450489123,0.005506323044472048,0.14163177292682724,0.29981806592065813,0.3303499178265932,0.33034991782659323,0.3604559636893426,1.0000000000000009,0.020918224779616353,0.9472730634007842,0.1997434933977864,0.03377587087484066,0.42193487497388843,0.8412313332464649,0.03690672394677415,0.9582119485662649,0.010358425814412455,1.0,0.05037731846063348
30,0.053968800873674005,0.053968800873674005,0.12339556937782266,0.05672165650012804,0.0004929003645632546,0.05117165008054034,0.021427410076985894,0.14162342308364217,0.19495220727533608,0.059927343843637564,0.14360147543466106,0.06237731344559413,0.0050164538406815016,0.05672165650012801,0.402022173080756,0.16255314150209146,0.1625531415020915,0.1644867843941582,0.05037731846063328,0.004316826766914619,0.06833036768184408,0.02355116946954725,0.14166788844116596,0.2453437078348331,0.023629336311949134,0.14159959044264994,0.014302527229262545,0.0032697347435252195,0.05037731846063348,1.0
